id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-869,"Bamboo shoots, canned, nonsalted",andre,"Bamboo shoots, canned, nonsalted fra Frida DTU database",22.7,2.6,0.7,0.1,,"{""A"":0,""D"":0,""E"":0.2,""B1"":0.01,""B2"":0.04,""B3"":0.1,""Folate"":36,""C"":0}","{""sodium"":3,""potassium"":85,""calcium"":24,""magnesium"":4,""iron"":0.2,""zinc"":0.2,""selenium"":1,""phosphor"":31}",frida_dtu,869,true
frida-870,"Beef, shin + leg (shank), raw",kød,"Beef, shin + leg (shank), raw fra Frida DTU database",139.6,21.4,,6,,"{""A"":3,""D"":0,""E"":0.22,""B1"":0.036,""B2"":0.18,""B3"":6,""Folate"":4,""C"":0}","{""sodium"":75,""potassium"":310,""calcium"":5,""magnesium"":22,""iron"":2.2,""zinc"":5.3,""selenium"":6.5,""phosphor"":170}",frida_dtu,870,true
frida-871,"Beef, striploin cap off",kød,"Beef, striploin cap off fra Frida DTU database",,1110,,,,"{""B1"":2410,""B2"":2510,""B3"":2620}","{""calcium"":3030,""magnesium"":3040}",frida_dtu,871,true
frida-872,"Dock (US), sorrel (UK), raw",andre,"Dock (US), sorrel (UK), raw fra Frida DTU database",21.3,2,0.3,0.7,,"{""A"":400,""D"":0,""B1"":0.04,""B2"":0.1,""B3"":0.5,""Folate"":13,""C"":48}","{""sodium"":4,""potassium"":390,""calcium"":44,""magnesium"":103,""iron"":2.4,""zinc"":0.2,""selenium"":0.9,""phosphor"":63}",frida_dtu,872,true
frida-874,"Cheese, Quarg, 45 % fidm.",mejeriprodukter,"Cheese, Quarg, 45 % fidm. fra Frida DTU database",196.74,11.2,3.6,15.4,,"{""A"":142,""D"":0.19,""E"":0,""B1"":0.04,""B2"":0.23,""B3"":0.17,""Folate"":2,""C"":1}","{""sodium"":98,""potassium"":143,""calcium"":230,""magnesium"":12,""iron"":0.02,""zinc"":0.48,""selenium"":4,""phosphor"":190}",frida_dtu,874,true
frida-875,"Egg, goose, whole, raw",andre,"Egg, goose, whole, raw fra Frida DTU database",180.31,13.87,0.94,13.27,,"{""A"":187.17,""B1"":0.147,""B2"":0.382,""B3"":0.19,""Folate"":76,""C"":0}","{""sodium"":138,""potassium"":210,""calcium"":60,""magnesium"":16,""iron"":3.64,""zinc"":1.33,""phosphor"":208}",frida_dtu,875,true
frida-876,"Sugar, brown",andre,"Sugar, brown fra Frida DTU database",382,,94,,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""Folate"":0,""C"":0}","{""sodium"":55,""potassium"":320,""calcium"":185,""magnesium"":28,""iron"":3.1,""zinc"":0.06,""selenium"":1,""phosphor"":2}",frida_dtu,876,true
frida-877,"Coffee, instant, decaffeinated, powder",andre,"Coffee, instant, decaffeinated, powder fra Frida DTU database",352.2,11.6,4,0.2,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":1,""B3"":28,""Folate"":0,""C"":0}","{""sodium"":23,""potassium"":3501,""calcium"":140,""magnesium"":311,""iron"":3.8,""zinc"":0.11,""selenium"":17.3,""phosphor"":286}",frida_dtu,877,true
frida-878,"Asparagus, white, raw",andre,"Asparagus, white, raw fra Frida DTU database",25.9,2.4,2,0.3,,"{""A"":0,""D"":0,""E"":1.98,""B1"":0,""B2"":0.12,""B3"":0.32,""Folate"":150,""C"":18}","{""sodium"":8,""potassium"":169,""calcium"":17,""magnesium"":7,""iron"":0.7,""zinc"":0.9,""selenium"":0.2,""phosphor"":43}",frida_dtu,878,true
frida-879,"Beef, outside, round, raw",kød,"Beef, outside, round, raw fra Frida DTU database",145.9,20.5,,7.1,,"{""A"":3,""D"":0.4,""E"":0.22,""B1"":0.057,""B2"":0.185,""B3"":6,""Folate"":4,""C"":0}","{""sodium"":60,""potassium"":340,""calcium"":5,""magnesium"":22,""iron"":2.1,""zinc"":4.5,""selenium"":9.7,""phosphor"":170}",frida_dtu,879,true
frida-880,"Raisin , seedless",andre,"Raisin , seedless fra Frida DTU database",333.23,3.23,68.99,1.6,,"{""A"":4.67,""D"":0,""E"":0,""B1"":0.085,""B2"":0.03,""B3"":0.5,""Folate"":4,""C"":3.3}","{""sodium"":9,""potassium"":785,""calcium"":45,""magnesium"":35,""iron"":2.4,""zinc"":0.3,""selenium"":0.4,""phosphor"":107}",frida_dtu,880,true
frida-881,"Currant, black, jam",andre,"Currant, black, jam fra Frida DTU database",197,0.6,49,0.4,,"{""D"":0,""E"":0.35,""B3"":0.09}","{""sodium"":12,""calcium"":32,""magnesium"":12,""iron"":0.4,""zinc"":0.2,""selenium"":0.6,""phosphor"":26}",frida_dtu,881,true
frida-882,"Chicken, leg, flesh and skin, raw",kød,"Chicken, leg, flesh and skin, raw fra Frida DTU database",151.9,18.4,,8.7,,"{""A"":28,""D"":2,""E"":1,""B1"":0.07,""B2"":0,""B3"":5,""Folate"":9,""C"":3}","{""sodium"":83,""potassium"":210,""calcium"":11,""magnesium"":21,""iron"":1.03,""zinc"":2,""selenium"":12.5,""phosphor"":154}",frida_dtu,882,true
frida-884,"Marmalade, black currant",andre,"Marmalade, black currant fra Frida DTU database",199,0.5,48,0.4,,"{""A"":8.33,""D"":0,""E"":0.25,""B1"":0,""B2"":0.035,""B3"":0.15,""Folate"":5,""C"":70}","{""sodium"":18,""potassium"":44,""calcium"":20,""magnesium"":4,""iron"":0.5,""zinc"":0.03,""selenium"":0.3,""phosphor"":13}",frida_dtu,884,true
frida-886,"Chicken, drumstick, flesh and skin, raw",kød,"Chicken, drumstick, flesh and skin, raw fra Frida DTU database",154.9,18.7,,8.9,,"{""A"":42,""D"":1.5,""E"":0.5,""B1"":0.06,""B2"":0.15,""B3"":5.4,""Folate"":7,""C"":2}","{""sodium"":76,""potassium"":192,""calcium"":9,""magnesium"":20,""iron"":1.8,""zinc"":1.6,""selenium"":12,""phosphor"":172}",frida_dtu,886,true
frida-887,"Baguette, wheat with rye, high fat seeds, industrially produced",fedtstoffer,"Baguette, wheat with rye, high fat seeds, industrially produced fra Frida DTU database",269.78,8.54,48.52,3.25,,"{""A"":0,""D"":0,""E"":0.5,""B1"":0.209,""B2"":0.056,""B3"":1.22,""Folate"":36.33,""C"":0}","{""sodium"":568,""potassium"":163,""calcium"":62,""magnesium"":36,""iron"":1.39,""zinc"":1.01,""selenium"":2.9,""phosphor"":124}",frida_dtu,887,true
frida-888,"Kale, frozen",andre,"Kale, frozen fra Frida DTU database",24.06,2.09,0.14,1,2.98,"{""A"":432.29,""D"":0,""E"":1.89,""B1"":0,""B2"":0.079,""B3"":0.43,""Folate"":44,""C"":18.35}","{""sodium"":13,""potassium"":151,""calcium"":175,""magnesium"":15,""iron"":0.64,""zinc"":0.21,""selenium"":0.38,""phosphor"":34}",frida_dtu,888,true
frida-889,"Chervil, chopped, frozen",andre,"Chervil, chopped, frozen fra Frida DTU database",23.72,2.2,,0.6,,"{""A"":498.33,""D"":0,""E"":2.9,""B1"":0.125,""B2"":0.34,""B3"":1.5,""Folate"":176,""C"":37}","{""sodium"":10,""potassium"":597,""calcium"":145,""iron"":1.6,""zinc"":1.1,""selenium"":0.1,""phosphor"":40}",frida_dtu,889,true
frida-891,"Beef, eye of round, raw",kød,"Beef, eye of round, raw fra Frida DTU database",144.5,21.5,,6.5,,"{""A"":3,""D"":0.4,""E"":0.23,""B1"":0.043,""B2"":0.13,""B3"":6,""Folate"":4,""C"":0}","{""sodium"":60,""potassium"":340,""calcium"":5,""magnesium"":22,""iron"":1.4,""zinc"":4.5,""selenium"":6.5,""phosphor"":170}",frida_dtu,891,true
frida-892,"Cooking banana, Plantain, raw",frugt,"Cooking banana, Plantain, raw fra Frida DTU database",131.45,1.3,29.6,0.37,,"{""A"":113.33,""D"":0,""B1"":0,""B2"":0.054,""B3"":0.69,""Folate"":22,""C"":18.4}","{""sodium"":4,""potassium"":499,""calcium"":3,""magnesium"":37,""iron"":0.6,""zinc"":0.14,""phosphor"":34}",frida_dtu,892,true
frida-894,"Chewing gum, sugar added, all types",andre,"Chewing gum, sugar added, all types fra Frida DTU database",358.4,0.2,88.2,,,"{}","{""sodium"":22,""potassium"":24,""calcium"":1756,""magnesium"":94,""iron"":5}",frida_dtu,894,true
frida-895,"Cherimoya, raw",andre,"Cherimoya, raw fra Frida DTU database",78.38,1.65,16.1,0.62,,"{""A"":1,""D"":0,""B1"":0.091,""B2"":0.119,""B3"":0.57,""C"":11.5}","{""sodium"":7,""calcium"":8,""iron"":0.3,""phosphor"":26}",frida_dtu,895,true
frida-896,"Halibut, greenland, gravad",andre,"Halibut, greenland, gravad fra Frida DTU database",178.25,12.33,,14.33,,"{""A"":19.9,""D"":5,""E"":1.76,""B1"":0.045,""B2"":0.03,""B3"":0.8,""Folate"":4,""C"":0.3}","{""sodium"":1930,""potassium"":257,""calcium"":8,""magnesium"":21,""iron"":0.07,""zinc"":0.3,""selenium"":28,""phosphor"":141}",frida_dtu,896,true
frida-897,"Halibut, greenland, raw",andre,"Halibut, greenland, raw fra Frida DTU database",178.25,12.33,,14.33,,"{""A"":19.9,""D"":0,""E"":1.76,""B1"":0.045,""B2"":0.03,""B3"":0.8,""Folate"":4,""C"":0}","{""sodium"":79,""potassium"":257,""calcium"":8,""magnesium"":21,""iron"":0.07,""zinc"":0.28,""selenium"":27.5,""phosphor"":141}",frida_dtu,897,true
frida-898,"Crispbread, wheat",kornprodukter,"Crispbread, wheat fra Frida DTU database",360.7,9.1,68,2.3,,"{""A"":0,""D"":0,""E"":1.4,""B1"":0.34,""B2"":0.15,""B3"":1.3,""Folate"":84,""C"":0}","{""sodium"":394,""potassium"":147,""calcium"":45,""magnesium"":65,""iron"":3.2,""zinc"":1.51,""selenium"":6.6,""phosphor"":199}",frida_dtu,898,true
frida-899,"Wheat bread, sandwich/toast type, high fat seeds, industrially produced",fedtstoffer,"Wheat bread, sandwich/toast type, high fat seeds, industrially produced fra Frida DTU database",268.14,8.12,43.58,5.62,,"{""A"":0,""D"":0,""E"":0.5,""B1"":0.215,""B2"":0.07,""B3"":1.51,""Folate"":28.5,""C"":0}","{""sodium"":416,""potassium"":154,""calcium"":29,""magnesium"":38,""iron"":1.37,""zinc"":1.05,""selenium"":4.05,""phosphor"":126}",frida_dtu,899,true
frida-900,"Pork, sausage, frankfurter, canned",kød,"Pork, sausage, frankfurter, canned fra Frida DTU database",201.4,10.6,0.6,17,,"{""A"":0,""D"":0.1,""E"":0.1,""B1"":0.14,""B2"":0.2,""B3"":1.8,""Folate"":2,""C"":0}","{""sodium"":727,""potassium"":121,""calcium"":73,""magnesium"":14,""iron"":0.9,""zinc"":1.88,""selenium"":7.2,""phosphor"":107}",frida_dtu,900,true
frida-902,"Dogfish, piked, raw",fisk,"Dogfish, piked, raw fra Frida DTU database",160.5,19.1,,8.9,,"{""A"":239,""D"":0.38,""E"":0.65,""B1"":0.052,""B2"":0.14,""B3"":5,""Folate"":3,""C"":0}","{""sodium"":100,""potassium"":223,""calcium"":13,""magnesium"":20,""iron"":1.32,""zinc"":0.52,""selenium"":33.6,""phosphor"":253}",frida_dtu,902,true
frida-903,"Sweets, boiled",fedtstoffer,"Sweets, boiled fra Frida DTU database",389.96,,69.36,,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""Folate"":0,""C"":0}","{""sodium"":9,""potassium"":1,""calcium"":7,""magnesium"":3,""iron"":0.54,""zinc"":0.03,""selenium"":1,""phosphor"":15}",frida_dtu,903,true
frida-904,"Tuna, raw",fisk,"Tuna, raw fra Frida DTU database",117.1,26.8,,1.1,,"{""A"":372,""D"":2.81,""E"":1.2,""B1"":0.163,""B2"":0.08,""B3"":8.5,""Folate"":7,""C"":2.6}","{""sodium"":43,""potassium"":363,""calcium"":10,""magnesium"":50,""iron"":1.5,""zinc"":0.08,""selenium"":79.6,""phosphor"":200}",frida_dtu,904,true
frida-905,"Turkey, mince, 0-5% fat, raw",kød,"Turkey, mince, 0-5% fat, raw fra Frida DTU database",130.98,22.06,,4.75,,"{""A"":24.5,""D"":0,""E"":0.2,""B1"":0.07,""B2"":0.123,""B3"":9.38,""Folate"":26.83}","{""sodium"":54,""potassium"":362,""calcium"":6,""magnesium"":26,""iron"":0.56,""zinc"":1.27,""selenium"":9.9,""phosphor"":228}",frida_dtu,905,true
frida-906,"Liqueur, coffee with cream",mejeriprodukter,"Liqueur, coffee with cream fra Frida DTU database",332.3,2.8,20,15.7,,"{""A"":176,""B1"":0,""B2"":0.057,""B3"":0,""Folate"":2,""C"":0.2}","{""sodium"":92,""potassium"":32,""calcium"":16,""magnesium"":2,""iron"":0.13,""zinc"":0.15,""phosphor"":50}",frida_dtu,906,true
frida-907,"Chicken, breast, flesh and skin, raw",kød,"Chicken, breast, flesh and skin, raw fra Frida DTU database",148.5,21.5,,6.9,,"{""A"":24,""D"":1.5,""E"":0.5,""B1"":0.06,""B2"":0.09,""B3"":9.9,""Folate"":4,""C"":1}","{""sodium"":63,""potassium"":220,""calcium"":11,""magnesium"":25,""iron"":0.9,""zinc"":0.8,""selenium"":10,""phosphor"":198}",frida_dtu,907,true
frida-908,"Wiener nougat",andre,"Wiener nougat fra Frida DTU database",559.6,8.7,47,36,,"{""A"":33,""D"":0,""E"":7,""B1"":0.1,""B2"":0.3,""B3"":2.1,""Folate"":28.7,""C"":2}","{""sodium"":145,""potassium"":419,""calcium"":120,""magnesium"":93,""iron"":2,""zinc"":1.6,""selenium"":2.6,""phosphor"":193}",frida_dtu,908,true
frida-909,"Beef, meat, 5-10 % fat, raw",kød,"Beef, meat, 5-10 % fat, raw fra Frida DTU database",151.8,20.4,,7.8,,"{""A"":0,""D"":0.5,""E"":0,""B1"":0,""B2"":0.174,""B3"":6.2,""Folate"":4,""C"":0}","{""sodium"":65,""potassium"":325,""calcium"":5,""magnesium"":22,""iron"":2.1,""zinc"":4.8,""selenium"":6.8,""phosphor"":170}",frida_dtu,909,true
frida-911,"Tongue, ox, raw",andre,"Tongue, ox, raw fra Frida DTU database",186.8,16.2,0.4,12.4,,"{""A"":0,""D"":0,""E"":0.1,""B1"":0.083,""B2"":0.335,""B3"":4.24,""Folate"":4,""C"":2.7}","{""sodium"":80,""potassium"":290,""calcium"":7,""magnesium"":18,""iron"":2.5,""zinc"":3.4,""selenium"":2,""phosphor"":160}",frida_dtu,911,true
frida-913,"Tongue, calf, cured",andre,"Tongue, calf, cured fra Frida DTU database",157,13.1,0.9,11.6,,"{""A"":0,""D"":0,""E"":0.1,""B1"":0.083,""B2"":0.28,""B3"":3,""Folate"":4,""C"":2.7}","{""sodium"":1815,""potassium"":201,""calcium"":5,""magnesium"":19,""iron"":2.3,""zinc"":3.4,""selenium"":2,""phosphor"":170}",frida_dtu,913,true
frida-914,"Broccoli, boiled",fedtstoffer,"Broccoli, boiled fra Frida DTU database",35.37,2.38,2.8,0.41,,"{""A"":154.83,""E"":1.45,""B1"":0,""B2"":0.123,""B3"":1,""Folate"":108,""C"":39.6}","{""sodium"":41,""potassium"":293,""calcium"":40,""magnesium"":21,""iron"":0.67,""zinc"":0.45,""selenium"":2,""phosphor"":67}",frida_dtu,914,true
frida-915,"Marmalade, all types",andre,"Marmalade, all types fra Frida DTU database",202.5,0.5,50,0.5,,"{""A"":8.33,""D"":0,""E"":0.2,""B1"":0,""B2"":0.035,""B3"":0,""Folate"":5,""C"":5}","{""sodium"":18,""potassium"":44,""calcium"":35,""magnesium"":4,""iron"":0.5,""zinc"":0.03,""selenium"":0.3,""phosphor"":13}",frida_dtu,915,true
frida-916,"Marmalade, cherry",andre,"Marmalade, cherry fra Frida DTU database",202.5,0.5,50,0.5,,"{""A"":8.33,""D"":0,""E"":0.04,""B1"":0,""B2"":0.035,""B3"":0.2,""Folate"":5,""C"":5}","{""sodium"":18,""potassium"":44,""calcium"":15,""magnesium"":4,""iron"":0.5,""zinc"":0.03,""selenium"":0.3,""phosphor"":13}",frida_dtu,916,true
frida-917,"Herring, breaded, fried, in vinegar with sugar",kornprodukter,"Herring, breaded, fried, in vinegar with sugar fra Frida DTU database",271.95,12.84,23.47,14.04,,"{""A"":5,""D"":0,""E"":0.45,""B1"":0,""B2"":0.124,""B3"":1.3,""Folate"":8.8,""C"":0}","{""sodium"":277,""potassium"":107,""calcium"":23,""magnesium"":12,""iron"":0.77,""zinc"":0.62,""selenium"":18,""phosphor"":100}",frida_dtu,917,true
frida-921,"Salmon, Atlantic, wild, canned",fisk,"Salmon, Atlantic, wild, canned fra Frida DTU database",227.84,20.3,,8.2,,"{""A"":90,""D"":13,""E"":1.5,""B1"":0.04,""B2"":0.18,""B3"":7,""Folate"":4,""C"":0}","{""sodium"":570,""potassium"":300,""calcium"":270,""magnesium"":42,""iron"":0.45,""zinc"":0.7,""selenium"":42,""phosphor"":440}",frida_dtu,921,true
frida-922,"Tomato ketchup, hot, bottled",grøntsager,"Tomato ketchup, hot, bottled fra Frida DTU database",102.4,2,0.8,,,"{""A"":0,""D"":0}","{""sodium"":2300,""iron"":0}",frida_dtu,922,true
frida-923,"Horse, meat, raw",kød,"Horse, meat, raw fra Frida DTU database",166,19,0.6,10,,"{""A"":28,""D"":0.3,""E"":0.23,""B1"":0.14,""B2"":0,""B3"":4.5,""Folate"":8,""C"":0.6}","{""sodium"":62,""potassium"":291,""calcium"":10,""magnesium"":20,""iron"":3.5,""zinc"":4.61,""selenium"":6,""phosphor"":185}",frida_dtu,923,true
frida-924,"Sardine, in tomato sauce, canned",grøntsager,"Sardine, in tomato sauce, canned fra Frida DTU database",156.11,16.35,2.83,8.82,,"{""A"":18,""D"":12,""E"":2.3,""B1"":0.03,""B2"":0.17,""B3"":3.3,""Folate"":6,""C"":0}","{""sodium"":461,""potassium"":376,""calcium"":400,""magnesium"":37,""iron"":2.4,""zinc"":2.8,""phosphor"":350}",frida_dtu,924,true
frida-925,"Chicken, sausage",kød,"Chicken, sausage fra Frida DTU database",194.09,12.8,1.91,15,,"{""A"":52,""D"":0,""E"":0.71,""B1"":0.079,""B2"":0.17,""B3"":4.9,""Folate"":23,""C"":23.3}","{""sodium"":999,""potassium"":223,""calcium"":56,""magnesium"":18,""iron"":1.82,""zinc"":1.1,""selenium"":9.82,""phosphor"":229}",frida_dtu,925,true
frida-927,"Mushroom, canned",andre,"Mushroom, canned fra Frida DTU database",22.1,2.5,0.08,0.5,,"{""A"":1.67,""D"":0,""E"":0,""B1"":0.081,""B2"":0.402,""B3"":3.61,""Folate"":20,""C"":2.1}","{""sodium"":5,""potassium"":190,""calcium"":18,""magnesium"":8,""iron"":0.84,""zinc"":0.93,""selenium"":3.3,""phosphor"":76}",frida_dtu,927,true
frida-929,"Wheat bread, white, with sunflower kernels",kornprodukter,"Wheat bread, white, with sunflower kernels fra Frida DTU database",269.13,9.02,44.3,5.06,,"{""B1"":0.261,""B2"":0.125,""B3"":1.62,""Folate"":58}","{""sodium"":377,""potassium"":186,""calcium"":59,""magnesium"":45,""iron"":1,""zinc"":1,""phosphor"":195}",frida_dtu,929,true
frida-930,"Chives, raw",andre,"Chives, raw fra Frida DTU database",25.6,2.4,1.3,0.6,,"{""A"":230,""D"":0,""E"":1.6,""B1"":0.07,""B2"":0.2,""B3"":0.6,""Folate"":41,""C"":41}","{""sodium"":14,""potassium"":253,""calcium"":57,""magnesium"":13,""iron"":1.3,""zinc"":0.46,""selenium"":0.1,""phosphor"":53}",frida_dtu,930,true
frida-932,"Kumquats, raw",andre,"Kumquats, raw fra Frida DTU database",65,1.07,6.46,1.54,,"{""A"":18.83,""D"":0,""B1"":0.037,""B2"":0.09,""B3"":0.43,""Folate"":17,""C"":45.5}","{""sodium"":6,""potassium"":129,""calcium"":69,""magnesium"":15,""iron"":0.47,""zinc"":0.09,""selenium"":0,""phosphor"":19}",frida_dtu,932,true
frida-933,"Tongue, calf, raw",andre,"Tongue, calf, raw fra Frida DTU database",160.39,12.58,0.9,12.23,,"{""A"":0,""D"":0,""E"":0.1,""B1"":0.083,""B2"":0.28,""B3"":3,""Folate"":4,""C"":2.7}","{""sodium"":93,""potassium"":241,""calcium"":4,""magnesium"":17,""iron"":2.3,""zinc"":3.4,""selenium"":2,""phosphor"":173}",frida_dtu,933,true
frida-935,"Pork, ham, silverside, 2 mm fat, raw",kød,"Pork, ham, silverside, 2 mm fat, raw fra Frida DTU database",162.05,18.99,,9.57,,"{""D"":0.1}","{""sodium"":66}",frida_dtu,935,true
frida-936,"Pork, ham, spiced, deboned",kød,"Pork, ham, spiced, deboned fra Frida DTU database",203.2,12,4.6,15.2,,"{""A"":0,""D"":0,""E"":0.1,""B1"":0.75,""B2"":0.23,""B3"":3.8,""Folate"":1.5,""C"":0}","{""sodium"":1448,""potassium"":245,""calcium"":7,""magnesium"":25,""iron"":0.96,""zinc"":2.4,""selenium"":6.9,""phosphor"":188}",frida_dtu,936,true
frida-937,"Parsnip, raw",andre,"Parsnip, raw fra Frida DTU database",62.7,1.98,9.8,0.5,,"{""A"":3.33,""D"":0,""E"":2.3,""B1"":0.09,""B2"":0.18,""B3"":3.2,""Folate"":57,""C"":6}","{""sodium"":6,""potassium"":635,""calcium"":55,""magnesium"":30,""iron"":0.8,""zinc"":0.85,""selenium"":0.2,""phosphor"":94}",frida_dtu,937,true
frida-938,"Potato, automn (October to January), raw",grøntsager,"Potato, automn (October to January), raw fra Frida DTU database",85.72,2.2,18,0.2,,"{""A"":0,""D"":0,""B3"":0.56,""C"":19}","{""sodium"":7}",frida_dtu,938,true
frida-939,"Cassava, raw",andre,"Cassava, raw fra Frida DTU database",156.6,1.36,36.8,0.28,,"{""A"":1,""D"":0,""B1"":0.087,""B2"":0.048,""B3"":0.85,""Folate"":27,""C"":20.6}","{""sodium"":14,""potassium"":271,""calcium"":16,""magnesium"":21,""iron"":0.27,""zinc"":0.34,""phosphor"":27}",frida_dtu,939,true
frida-940,"Beef, topside cap on",kød,"Beef, topside cap on fra Frida DTU database",,1110,,,,"{""B1"":2410,""B2"":2510,""B3"":2620}","{""calcium"":3030,""magnesium"":3040}",frida_dtu,940,true
frida-941,"Remoulade, fatreduced, average values",fedtstoffer,"Remoulade, fatreduced, average values fra Frida DTU database",227.9,0.8,3.14,23.46,,"{""A"":54,""D"":1,""E"":7.5,""B1"":0.025,""B2"":0,""B3"":0,""Folate"":7,""C"":2}","{""sodium"":265,""potassium"":49,""calcium"":14,""magnesium"":3,""iron"":1,""zinc"":0.6,""selenium"":1.6,""phosphor"":55}",frida_dtu,941,true
frida-942,"Beef, mince, 10-15% fat, raw",kød,"Beef, mince, 10-15% fat, raw fra Frida DTU database",164.43,19.38,,9.66,,"{""A"":11.7,""D"":0.5,""E"":0.39,""B1"":0.044,""B2"":0.166,""B3"":3.93,""Folate"":9.63}","{""sodium"":65,""potassium"":302,""calcium"":7,""magnesium"":19,""iron"":2.25,""zinc"":4.4,""selenium"":6.58,""phosphor"":174}",frida_dtu,942,true
frida-943,"Chewing gum, no sugar added, all types",andre,"Chewing gum, no sugar added, all types fra Frida DTU database",341.76,0.6,83.64,,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""Folate"":0,""C"":0}","{""sodium"":102,""potassium"":87,""calcium"":2,""magnesium"":186,""iron"":10,""zinc"":0.09,""selenium"":1,""phosphor"":4}",frida_dtu,943,true
frida-944,"Beef, neck, raw",kød,"Beef, neck, raw fra Frida DTU database",164.2,20.8,,9,,"{""A"":7,""D"":0.5,""E"":0.3,""B1"":0.032,""B2"":0.19,""B3"":5.9,""Folate"":4,""C"":0}","{""sodium"":69,""potassium"":325,""calcium"":5,""magnesium"":22,""iron"":2.2,""zinc"":5.8,""selenium"":9.5,""phosphor"":170}",frida_dtu,944,true
