id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-676,"Bread, white",kornprodukter,"Bread, white fra Frida DTU database",249.04,7.6,45.85,2.82,,"{""A"":11,""D"":0,""E"":0.25,""B1"":0.154,""B2"":0.067,""B3"":0.7,""Folate"":8,""C"":0}","{""sodium"":457,""potassium"":141,""calcium"":23,""magnesium"":21,""iron"":1,""zinc"":0.7,""selenium"":2,""phosphor"":105}",frida_dtu,676,true
frida-677,"Wheat bread, italien type, industrially produced",kornprodukter,"Wheat bread, italien type, industrially produced fra Frida DTU database",257.84,8.17,48.42,2.47,,"{""A"":0,""D"":0,""E"":0.5,""B1"":0.14,""B2"":0.044,""B3"":1.13,""Folate"":28.29,""C"":0}","{""sodium"":473,""potassium"":119,""calcium"":23,""magnesium"":20,""iron"":0.9,""zinc"":0.63,""selenium"":4.71,""phosphor"":86}",frida_dtu,677,true
frida-679,"Miso, soy paste",andre,"Miso, soy paste fra Frida DTU database",166.6,10.5,18.1,4.6,,"{""A"":4,""D"":0,""E"":0.1,""B1"":0.06,""B2"":0.1,""B3"":0.3,""Folate"":19,""C"":0}","{""sodium"":2950,""potassium"":335,""calcium"":68,""magnesium"":100,""iron"":1.7,""zinc"":3.3,""selenium"":1,""phosphor"":310}",frida_dtu,679,true
frida-680,"Beans, green, canned",bælgfrugter,"Beans, green, canned fra Frida DTU database",24.5,1.48,3.6,0.3,,"{""A"":64.5,""D"":0,""E"":0.25,""B2"":0.06,""B3"":0.1,""Folate"":3,""C"":3.4}","{""sodium"":259,""potassium"":92,""calcium"":47,""magnesium"":13,""iron"":0.55,""zinc"":0.25,""selenium"":0.9,""phosphor"":31}",frida_dtu,680,true
frida-681,"Lentils, dried",bælgfrugter,"Lentils, dried fra Frida DTU database",346.7,26.2,53.2,3,,"{""A"":10,""D"":0,""B1"":0.5,""B2"":0.2,""B3"":2,""Folate"":25,""C"":0}","{""sodium"":36,""potassium"":670,""calcium"":56,""magnesium"":77,""iron"":6.5,""zinc"":3.06,""selenium"":12,""phosphor"":371}",frida_dtu,681,true
frida-682,"Gizzard, chicken, raw",kød,"Gizzard, chicken, raw fra Frida DTU database",112.6,18.2,,4.2,,"{""A"":65,""D"":0.4,""E"":0,""B1"":0,""B2"":0.05,""B3"":4.5,""Folate"":10,""C"":3.7}","{""sodium"":69,""potassium"":188,""calcium"":11,""magnesium"":13,""iron"":2.49,""zinc"":2.72,""selenium"":10,""phosphor"":148}",frida_dtu,682,true
frida-683,"Kohlrabi, raw",andre,"Kohlrabi, raw fra Frida DTU database",25.3,1.7,3,0.1,,"{""A"":4,""D"":0,""B1"":0.05,""B2"":0.02,""B3"":0.4,""Folate"":16,""C"":48.1}","{""sodium"":20,""potassium"":350,""calcium"":24,""magnesium"":19,""iron"":0.4,""zinc"":0.03,""selenium"":0.5,""phosphor"":46}",frida_dtu,683,true
frida-685,"Watercress, raw",andre,"Watercress, raw fra Frida DTU database",18.6,2,1,,,"{""A"":668,""D"":0,""E"":1,""B1"":0.1,""B2"":0.1,""B3"":0.6,""Folate"":9,""C"":60}","{""sodium"":60,""potassium"":310,""calcium"":83,""magnesium"":17,""iron"":1.6,""zinc"":0.2,""selenium"":1,""phosphor"":68}",frida_dtu,685,true
frida-686,"Salad dressing, soured fresh cream, low calorie",mejeriprodukter,"Salad dressing, soured fresh cream, low calorie fra Frida DTU database",212.5,1.29,6.5,18.9,,"{""A"":18.1,""E"":1.78}","{""sodium"":603,""potassium"":83,""calcium"":42,""magnesium"":5,""iron"":0.21,""zinc"":0.22}",frida_dtu,686,true
frida-687,"Eggs, chicken, yolk, dried",kød,"Eggs, chicken, yolk, dried fra Frida DTU database",656,35,0.23,56.45,,"{""A"":459.5,""E"":6.15,""B1"":0.38,""B2"":1.265,""B3"":0.09,""Folate"":244,""C"":0.9}","{""sodium"":178,""potassium"":249,""calcium"":320,""magnesium"":28,""iron"":9.95,""zinc"":7.35,""selenium"":119.5,""phosphor"":1035}",frida_dtu,687,true
frida-688,"Baguette, wheat, fine, industrially produced",andre,"Baguette, wheat, fine, industrially produced fra Frida DTU database",256.08,8.2,50.78,1,,"{""A"":0,""D"":0,""E"":0.5,""B1"":0.187,""B2"":0.047,""B3"":1.16,""Folate"":32,""C"":0}","{""sodium"":517,""potassium"":122,""calcium"":34,""magnesium"":21,""iron"":0.96,""zinc"":0.7,""selenium"":2.41,""phosphor"":94}",frida_dtu,688,true
frida-691,"Potato, canned",grøntsager,"Potato, canned fra Frida DTU database",55.89,1.41,11.3,0.21,,"{""A"":0,""D"":0,""B1"":0.068,""B2"":0.013,""B3"":0.92,""Folate"":6,""C"":5.1}","{""sodium"":219,""potassium"":229,""calcium"":50,""magnesium"":14,""iron"":1.26,""zinc"":0.28,""selenium"":0.1,""phosphor"":30}",frida_dtu,691,true
frida-692,"Brazil nuts, dried, raw",nødder,"Brazil nuts, dried, raw fra Frida DTU database",681.15,14.4,2.9,64.96,,"{""A"":0,""D"":0,""E"":5,""B1"":1.13,""B2"":0.035,""B3"":0.2,""Folate"":1,""C"":0}","{""sodium"":3,""potassium"":523,""calcium"":140,""magnesium"":357,""iron"":2.5,""zinc"":4.2,""selenium"":103,""phosphor"":590}",frida_dtu,692,true
frida-693,"Pork, ham, boiled, sliced",kød,"Pork, ham, boiled, sliced fra Frida DTU database",109.17,17.9,,4.08,,"{""A"":0,""D"":0.09,""E"":0.33,""B1"":0.9,""B2"":0.157,""B3"":5.5,""Folate"":1.3,""C"":29}","{""sodium"":987,""potassium"":327,""calcium"":6,""magnesium"":21,""iron"":0.69,""zinc"":1.69,""selenium"":8,""phosphor"":302}",frida_dtu,693,true
frida-694,"Charr, raw",andre,"Charr, raw fra Frida DTU database",98.3,18.5,,2.7,,"{""A"":0,""D"":9,""B1"":0.16,""B2"":0.09,""C"":0}","{""sodium"":80,""potassium"":370,""calcium"":14,""magnesium"":30,""iron"":0.75,""zinc"":0.67,""selenium"":16,""phosphor"":260}",frida_dtu,694,true
frida-695,"Meat balls, frozen",kød,"Meat balls, frozen fra Frida DTU database",162.6,10.5,9,9.4,,"{""A"":0,""D"":0.9,""E"":0.8,""B1"":0.11,""B2"":0.14,""B3"":3.18,""Folate"":4.12,""C"":0}","{""sodium"":590,""potassium"":140,""calcium"":22,""magnesium"":20,""iron"":1.25,""zinc"":1.3,""selenium"":4.8,""phosphor"":132}",frida_dtu,695,true
frida-696,"Eggs, chicken, pasteurized",kød,"Eggs, chicken, pasteurized fra Frida DTU database",131.21,11.44,0.4,8.6,,"{""A"":150.33,""D"":0.4,""E"":4.2,""B1"":0.079,""B2"":0.43,""B3"":0.07,""Folate"":65,""C"":0.9}","{""sodium"":177,""potassium"":166,""calcium"":47,""magnesium"":11,""iron"":1.68,""zinc"":1.12,""selenium"":21.25,""phosphor"":167}",frida_dtu,696,true
frida-698,"Liver, calf, raw",andre,"Liver, calf, raw fra Frida DTU database",130.7,20.44,4.6,3.9,,"{""A"":15015.78,""D"":0.07,""E"":0.57,""B1"":0.15,""B2"":3.75,""B3"":30.8,""Folate"":190,""C"":18}","{""sodium"":66,""potassium"":340,""calcium"":4,""magnesium"":18,""iron"":5,""zinc"":3.7,""selenium"":64,""phosphor"":360}",frida_dtu,698,true
frida-699,"Veal, lean meat, raw",kød,"Veal, lean meat, raw fra Frida DTU database",92.2,18.1,,2.2,,"{""A"":0,""D"":0.2,""E"":0.15,""B1"":0.076,""B2"":0.15,""B3"":6,""Folate"":3,""C"":1}","{""sodium"":55,""potassium"":370,""calcium"":8,""magnesium"":20,""iron"":1.5,""zinc"":3.4,""selenium"":3,""phosphor"":181}",frida_dtu,699,true
frida-700,"Halibut, atlantic, smoked",andre,"Halibut, atlantic, smoked fra Frida DTU database",104.39,20.6,,1.28,,"{""A"":33.17,""D"":9,""E"":1.8,""B1"":0.06,""B2"":0.04,""B3"":3.3,""Folate"":4,""C"":0}","{""sodium"":64,""potassium"":398,""calcium"":20,""magnesium"":23,""iron"":0.5,""zinc"":0.5,""phosphor"":220}",frida_dtu,700,true
frida-701,"Wheat bread, for toasting, industrially produced",kornprodukter,"Wheat bread, for toasting, industrially produced fra Frida DTU database",254.7,7.9,47.04,2.82,,"{""A"":0,""D"":0,""E"":0.5,""B1"":0.161,""B2"":0.052,""B3"":1.18,""Folate"":25,""C"":0}","{""sodium"":454,""potassium"":111,""calcium"":46,""magnesium"":18,""iron"":0.96,""zinc"":0.58,""selenium"":1.57,""phosphor"":80}",frida_dtu,701,true
frida-702,"Pig, fat, raw",fedtstoffer,"Pig, fat, raw fra Frida DTU database",660.64,3.16,,72,,"{""A"":0,""D"":0.18,""E"":0.1,""B1"":0.054,""B2"":0.073,""B3"":0.5,""Folate"":0,""C"":0}","{""sodium"":35,""potassium"":25,""calcium"":4,""magnesium"":1,""iron"":0.16,""zinc"":3.6,""selenium"":6.9,""phosphor"":26}",frida_dtu,702,true
frida-703,"Blackberry, frozen, unsweetened",frugt,"Blackberry, frozen, unsweetened fra Frida DTU database",44.71,1.18,5.6,0.43,,"{""A"":11,""D"":0,""E"":0.6,""B1"":0.029,""B2"":0.046,""B3"":1.21,""Folate"":34,""C"":3.1}","{""sodium"":1,""potassium"":140,""calcium"":29,""magnesium"":22,""iron"":1,""zinc"":0,""selenium"":0,""phosphor"":30}",frida_dtu,703,true
frida-704,"Coconut meat, desiccated",kød,"Coconut meat, desiccated fra Frida DTU database",636,6.47,5.25,61.3,23.75,"{""A"":0,""D"":0,""E"":0,""B1"":0.027,""B2"":0,""B3"":0.6,""Folate"":20.6,""C"":0}","{""sodium"":19,""potassium"":710,""calcium"":11,""magnesium"":100,""iron"":2.75,""zinc"":1.45,""selenium"":6.9,""phosphor"":184}",frida_dtu,704,true
