id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-1804,"Le Puy linser (delikatesse linser)  tørrede  rå",bælgfrugter,"Le Puy linser (delikatesse linser)  tørrede  rå fra Frida DTU database",301.62,20.39,27.9,2,,"{""A"":7.54,""D"":0,""E"":0.78,""B1"":0.314,""B2"":0.148,""B3"":1.92,""B6"":0.264,""Folate"":129,""C"":0.72}","{""sodium"":1,""potassium"":1100,""calcium"":60,""magnesium"":110,""iron"":8.8,""zinc"":4.5,""selenium"":9.4,""phosphor"":445}",frida_dtu,1804,true
frida-1805,"Linser  beluga  tørrede  rå",bælgfrugter,"Linser  beluga  tørrede  rå fra Frida DTU database",308.74,22.55,30.45,1.95,,"{""A"":11.02,""D"":0,""E"":0.87,""B1"":0.482,""B2"":1.61,""B3"":1.97,""B6"":0.386,""Folate"":163.5,""C"":6.65}","{""sodium"":2,""potassium"":915,""calcium"":53,""magnesium"":102,""iron"":5.8,""zinc"":3.7,""selenium"":63,""phosphor"":330}",frida_dtu,1805,true
frida-1806,"Edamamebønner (Sojabønner)  pillede  frosne",bælgfrugter,"Edamamebønner (Sojabønner)  pillede  frosne fra Frida DTU database",131.8,10.71,2.15,7.05,,"{""A"":7.81,""D"":0,""E"":1.14,""B1"":0.154,""B2"":0.122,""B3"":0.88,""B6"":0.09,""Folate"":108,""C"":15.35}","{""sodium"":10,""potassium"":395,""calcium"":70,""magnesium"":60,""iron"":1.9,""zinc"":1.2,""selenium"":1,""phosphor"":160}",frida_dtu,1806,true
frida-1807,"Linser  grønne  kogte  konserves",bælgfrugter,"Linser  grønne  kogte  konserves fra Frida DTU database",90.28,5.67,3.55,0.55,,"{""A"":0,""D"":0,""E"":0.28,""B1"":0.039,""B2"":0.087,""B3"":0.3,""B6"":0.056,""Folate"":11.25,""C"":42.5}","{""sodium"":240,""potassium"":140,""calcium"":35,""magnesium"":19,""iron"":1.85,""zinc"":0.8,""selenium"":5.6,""phosphor"":76}",frida_dtu,1807,true
frida-1808,"Baked beans (hvide bønner i tomatsauce)",grøntsager,"Baked beans (hvide bønner i tomatsauce) fra Frida DTU database",80.85,3.72,5.95,0.5,,"{""A"":7.37,""D"":0,""E"":0.22,""B1"":0.047,""B2"":0.061,""B3"":0.3,""B6"":0.047,""Folate"":10.7,""C"":1.35}","{""sodium"":225,""potassium"":245,""calcium"":41,""magnesium"":28,""iron"":1.3,""zinc"":0.48,""selenium"":1.3,""phosphor"":78}",frida_dtu,1808,true
frida-1809,"Chilibønner (røde kidneybønner i chilisauce)",bælgfrugter,"Chilibønner (røde kidneybønner i chilisauce) fra Frida DTU database",87.19,4.49,5.7,0.9,,"{""A"":11.66,""D"":0,""E"":0.49,""B1"":0.059,""B2"":0.072,""B3"":0.49,""B6"":0.055,""Folate"":14.45,""C"":0}","{""sodium"":360,""potassium"":305,""calcium"":41,""magnesium"":32,""iron"":1.45,""zinc"":0.61,""selenium"":0.95,""phosphor"":94}",frida_dtu,1809,true
frida-1810,"Bønner  røde kidney  kogte  konserves",bælgfrugter,"Bønner  røde kidney  kogte  konserves fra Frida DTU database",94.56,6.07,6.6,0.85,,"{""A"":0,""D"":0,""E"":0,""B1"":0.071,""B2"":0.427,""B3"":0.36,""B6"":0.034,""Folate"":15.65,""C"":7.44}","{""sodium"":170,""potassium"":255,""calcium"":46,""magnesium"":32,""iron"":1.45,""zinc"":0.75,""selenium"":1.6,""phosphor"":97}",frida_dtu,1810,true
frida-1811,"Bønner  røde kidney  kogte  spiseklare",bælgfrugter,"Bønner  røde kidney  kogte  spiseklare fra Frida DTU database",125.04,8.08,4.5,0.85,,"{""A"":0,""D"":0,""E"":0,""B1"":0.094,""B2"":0.082,""B3"":0.75,""B6"":0.057,""Folate"":32.55,""C"":16.35}","{""sodium"":175,""potassium"":555,""calcium"":56,""magnesium"":65,""iron"":2.3,""zinc"":1.05,""selenium"":1.4,""phosphor"":180}",frida_dtu,1811,true
frida-1812,"Kikærter  lyse  kogte  konserves",bælgfrugter,"Kikærter  lyse  kogte  konserves fra Frida DTU database",113.1,6.24,8.2,2.3,,"{""A"":1.16,""D"":0,""E"":0.99,""B1"":0.038,""B2"":0.05,""B3"":0.18,""B6"":0.051,""Folate"":29.1,""C"":5.66}","{""sodium"":155,""potassium"":155,""calcium"":43,""magnesium"":32,""iron"":1.3,""zinc"":1.25,""selenium"":5,""phosphor"":90}",frida_dtu,1812,true
frida-1813,"Kikærter  lyse  dampede  spiseklare",bælgfrugter,"Kikærter  lyse  dampede  spiseklare fra Frida DTU database",149.55,8.53,8,2.8,,"{""A"":1.22,""D"":0,""E"":1,""B1"":0.081,""B2"":0.094,""B3"":0.42,""B6"":0.098,""Folate"":37.45,""C"":0}","{""sodium"":96,""potassium"":390,""calcium"":52,""magnesium"":58,""iron"":1.85,""zinc"":1.6,""selenium"":2.8,""phosphor"":150}",frida_dtu,1813,true
frida-1814,"Bønner  sorte  kogte  konserves",bælgfrugter,"Bønner  sorte  kogte  konserves fra Frida DTU database",106.89,6.63,4.25,1.05,,"{""A"":0,""D"":0,""E"":0,""B1"":0.079,""B2"":0.059,""B3"":0.28,""B6"":0.029,""Folate"":12.2,""C"":0}","{""sodium"":160,""potassium"":265,""calcium"":71,""magnesium"":41,""iron"":2,""zinc"":0.88,""selenium"":0,""phosphor"":110}",frida_dtu,1814,true
frida-1815,"Hvide bønner  tørrede og kogt",bælgfrugter,"Hvide bønner  tørrede og kogt fra Frida DTU database",133.81,8.73,10.5,1.17,,"{""A"":0,""D"":0,""E"":0,""B1"":0.047,""B2"":0.018,""B3"":0.17,""B6"":0.045,""Folate"":17,""C"":0}","{""sodium"":9,""potassium"":307,""calcium"":117,""magnesium"":55,""iron"":2.8,""zinc"":1.1,""selenium"":0,""phosphor"":163}",frida_dtu,1815,true
frida-1816,"Bønner  røde kidney  tørret og kogt",bælgfrugter,"Bønner  røde kidney  tørret og kogt fra Frida DTU database",130.88,8.45,14.82,0.87,,"{""A"":0,""D"":0,""E"":0,""B1"":0.04,""B2"":0.028,""B3"":0.18,""B6"":0.046,""Folate"":21.3,""C"":0}","{""sodium"":12,""potassium"":310,""calcium"":74,""magnesium"":53,""iron"":2.4,""zinc"":0.95,""selenium"":0,""phosphor"":167}",frida_dtu,1816,true
frida-1817,"Blåbær  dybfrost",frugt,"Blåbær  dybfrost fra Frida DTU database",48.23,,9,0.45,,"{""A"":5.7,""D"":0,""E"":1.47,""B1"":0.035,""B2"":0.023,""B3"":0.2,""B6"":0.017,""Folate"":6.06,""C"":3.53}","{""sodium"":0,""potassium"":85,""calcium"":10,""magnesium"":6,""iron"":0.29,""zinc"":0.07,""selenium"":0,""phosphor"":10}",frida_dtu,1817,true
frida-1818,"Hindbær  dybfrost",frugt,"Hindbær  dybfrost fra Frida DTU database",48.28,1.22,6.3,0.4,,"{""A"":0,""D"":0,""E"":1.18,""B1"":0.019,""B2"":0.025,""B3"":0.44,""B6"":0.169,""Folate"":31.4,""C"":23.5}","{""sodium"":0,""potassium"":190,""calcium"":28,""magnesium"":23,""iron"":1,""zinc"":0.34,""selenium"":0,""phosphor"":29}",frida_dtu,1818,true
frida-1819,"Jordbær  dybfrost",frugt,"Jordbær  dybfrost fra Frida DTU database",28.9,,5.65,,,"{""A"":1.01,""D"":0,""E"":0.49,""B1"":0,""B2"":0.015,""B3"":0.34,""B6"":0.035,""Folate"":8.49,""C"":39}","{""sodium"":1,""potassium"":135,""calcium"":17,""magnesium"":12,""iron"":0.26,""zinc"":0.08,""selenium"":0,""phosphor"":19}",frida_dtu,1819,true
frida-1820,"Majs  dybfrost",mejeriprodukter,"Majs  dybfrost fra Frida DTU database",81.32,3.25,11.6,1.9,,"{""A"":2.08,""D"":0,""E"":0.11,""B1"":0.066,""B2"":0.051,""B3"":1.47,""B6"":0.103,""Folate"":40.2,""C"":4.41}","{""sodium"":1,""potassium"":220,""calcium"":6,""magnesium"":23,""iron"":0.34,""zinc"":0.46,""selenium"":0,""phosphor"":65}",frida_dtu,1820,true
frida-1821,"Ærter  grønne  dybfrost",mejeriprodukter,"Ærter  grønne  dybfrost fra Frida DTU database",68.5,4.9,6,0.9,,"{""A"":54.42,""D"":0,""E"":0,""B1"":0.172,""B2"":0.087,""B3"":1.89,""B6"":0.086,""Folate"":32.05,""C"":19.3}","{""sodium"":6,""potassium"":220,""calcium"":36,""magnesium"":33,""iron"":1.4,""zinc"":0.89,""selenium"":0.55,""phosphor"":100}",frida_dtu,1821,true
frida-1822,"Grønne bønner (haricots verts)  dybfrost",mejeriprodukter,"Grønne bønner (haricots verts)  dybfrost fra Frida DTU database",30.61,1.89,1.75,0.35,,"{""A"":56.25,""D"":0,""E"":0.26,""B1"":0.055,""B2"":0.071,""B3"":0.42,""B6"":0.058,""Folate"":48.05,""C"":11.8}","{""sodium"":3,""potassium"":290,""calcium"":71,""magnesium"":27,""iron"":0.92,""zinc"":0.31,""selenium"":0,""phosphor"":45}",frida_dtu,1822,true
frida-1823,"Blomkål  dybfrost",grøntsager,"Blomkål  dybfrost fra Frida DTU database",11.64,1.19,0.85,,,"{""A"":0.43,""D"":0,""E"":0.17,""B1"":0.017,""B2"":0.022,""B3"":0.15,""B6"":0.074,""Folate"":19.6,""C"":17.95}","{""sodium"":13,""potassium"":120,""calcium"":23,""magnesium"":7,""iron"":0.24,""zinc"":0.13,""selenium"":0,""phosphor"":27}",frida_dtu,1823,true
frida-1824,"Broccoli  dybfrost",grøntsager,"Broccoli  dybfrost fra Frida DTU database",19.38,2.22,0.8,0.3,,"{""A"":56.67,""D"":0,""E"":1.1,""B1"":0.04,""B2"":0.052,""B3"":0.28,""B6"":0.165,""Folate"":19.4,""C"":39.45}","{""sodium"":9,""potassium"":185,""calcium"":31,""magnesium"":13,""iron"":0.4,""zinc"":0.27,""selenium"":0,""phosphor"":45}",frida_dtu,1824,true
frida-1825,"Rosenkål  dybfrost",grøntsager,"Rosenkål  dybfrost fra Frida DTU database",36.92,2.81,2.75,0.4,,"{""A"":35.08,""D"":0,""E"":0.62,""B1"":0.078,""B2"":0.063,""B3"":0.3,""B6"":0.194,""Folate"":52.8,""C"":74.4}","{""sodium"":16,""potassium"":370,""calcium"":34,""magnesium"":16,""iron"":0.57,""zinc"":0.29,""selenium"":2.95,""phosphor"":60}",frida_dtu,1825,true
frida-1826,"Supperurter  dybfrost",mejeriprodukter,"Supperurter  dybfrost fra Frida DTU database",24.74,1,3.3,,,"{""A"":457.5,""D"":0,""E"":0.53,""B1"":0.03,""B2"":0.03,""B3"":0.23,""B6"":0.091,""Folate"":10.11,""C"":1.12}","{""sodium"":31,""potassium"":245,""calcium"":32,""magnesium"":11,""iron"":0.43,""zinc"":0.26,""selenium"":0,""phosphor"":31}",frida_dtu,1826,true
frida-1827,"Rodfrugter  dybfrost",frugt,"Rodfrugter  dybfrost fra Frida DTU database",25.96,1.06,4.55,,,"{""A"":268.33,""D"":0,""E"":0.8,""B1"":0.035,""B2"":0.021,""B3"":0.31,""B6"":0.069,""Folate"":10.4,""C"":3.22}","{""sodium"":33,""potassium"":260,""calcium"":29,""magnesium"":11,""iron"":0.32,""zinc"":0.27,""selenium"":0,""phosphor"":32}",frida_dtu,1827,true
frida-1828,"Mango  dybfrost",mejeriprodukter,"Mango  dybfrost fra Frida DTU database",55.46,,10.65,,,"{""A"":84.33,""D"":0,""E"":1.09,""B1"":0.019,""B2"":0.027,""B3"":0.36,""B6"":0.052,""Folate"":5.35,""C"":15.1}","{""sodium"":2,""potassium"":140,""calcium"":7,""magnesium"":7,""iron"":0.11,""zinc"":0.05,""selenium"":0,""phosphor"":10}",frida_dtu,1828,true
frida-1829,"Granatæblekerner  dybfrost",frugt,"Granatæblekerner  dybfrost fra Frida DTU database",66.74,1.03,11.35,0.4,,"{""A"":0,""D"":0,""E"":0.16,""B1"":0.087,""B2"":0.012,""B3"":0.18,""B6"":0.016,""Folate"":13.5,""C"":3.02}","{""sodium"":1,""potassium"":225,""calcium"":15,""magnesium"":16,""iron"":0.47,""zinc"":0.3,""selenium"":0,""phosphor"":40}",frida_dtu,1829,true
frida-1830,"Ananas  dybfrost",mejeriprodukter,"Ananas  dybfrost fra Frida DTU database",52.08,,11.55,,,"{""A"":0,""D"":0,""E"":0,""B1"":0.058,""B2"":0.02,""B3"":0,""B6"":0.042,""Folate"":16,""C"":48.05}","{""sodium"":0,""potassium"":100,""calcium"":12,""magnesium"":12,""iron"":0.16,""zinc"":0.08,""selenium"":0,""phosphor"":4}",frida_dtu,1830,true
frida-1831,"Bærmix  dybfrost",frugt,"Bærmix  dybfrost fra Frida DTU database",52.6,0.91,7.6,0.7,,"{""A"":7.07,""D"":0,""E"":1.1,""B1"":0.019,""B2"":0.012,""B3"":0.31,""B6"":0.024,""Folate"":27.7,""C"":48.8}","{""sodium"":0,""potassium"":190,""calcium"":24,""magnesium"":14,""iron"":0.39,""zinc"":0.14,""selenium"":0,""phosphor"":22}",frida_dtu,1831,true
frida-1832,"Baby gulerødder  dybfrost",mejeriprodukter,"Baby gulerødder  dybfrost fra Frida DTU database",23.46,0.81,3,,,"{""A"":1434.17,""D"":0,""E"":0.9,""B1"":0.026,""B2"":0,""B3"":0.2,""B6"":0.033,""Folate"":13.85,""C"":1.5}","{""sodium"":57,""potassium"":190,""calcium"":20,""magnesium"":8,""iron"":0.19,""zinc"":0.33,""selenium"":0,""phosphor"":16}",frida_dtu,1832,true
frida-1833,"Porrer  dybfrost",mejeriprodukter,"Porrer  dybfrost fra Frida DTU database",25.62,0.88,3.35,,,"{""A"":32,""D"":0,""E"":0.18,""B1"":0.025,""B2"":0.036,""B3"":0,""B6"":0.082,""Folate"":14.45,""C"":3.42}","{""sodium"":6,""potassium"":205,""calcium"":37,""magnesium"":8,""iron"":0.53,""zinc"":0.17,""selenium"":0,""phosphor"":19}",frida_dtu,1833,true
frida-1834,"Avocado  dybfrost",mejeriprodukter,"Avocado  dybfrost fra Frida DTU database",138.05,1.47,0.1,12.35,,"{""A"":0,""D"":0,""E"":2.27,""B1"":0.054,""B2"":0.096,""B3"":1.44,""B6"":0.104,""Folate"":44.55,""C"":65.15}","{""sodium"":85,""potassium"":450,""calcium"":14,""magnesium"":21,""iron"":0.28,""zinc"":0.59,""selenium"":0,""phosphor"":42}",frida_dtu,1834,true
frida-1835,"Wokmix  økologisk  dybfrost",mejeriprodukter,"Wokmix  økologisk  dybfrost fra Frida DTU database",28.64,1.44,3.05,0.4,,"{""A"":330,""D"":0,""E"":0.92,""B1"":0.037,""B2"":0.058,""B3"":0.27,""B6"":0.075,""Folate"":52.5,""C"":23.3}","{""sodium"":21,""potassium"":200,""calcium"":28,""magnesium"":12,""iron"":0.33,""zinc"":0.2,""selenium"":0,""phosphor"":28}",frida_dtu,1835,true
frida-1836,"Wokmix  dybfrost",mejeriprodukter,"Wokmix  dybfrost fra Frida DTU database",25.72,1.22,2.9,,,"{""A"":389.17,""D"":0,""E"":0.69,""B1"":0.038,""B2"":0.05,""B3"":0.29,""B6"":0.061,""Folate"":12.75,""C"":10.6}","{""sodium"":20,""potassium"":185,""calcium"":33,""magnesium"":11,""iron"":0.35,""zinc"":0.25,""selenium"":0,""phosphor"":26}",frida_dtu,1836,true
frida-1837,"Perleløg  dybfrost",grøntsager,"Perleløg  dybfrost fra Frida DTU database",31.94,1.22,2.45,,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""B6"":0.087,""Folate"":10.45,""C"":4.56}","{""sodium"":13,""potassium"":220,""calcium"":49,""magnesium"":12,""iron"":0.57,""zinc"":0.28,""selenium"":0,""phosphor"":36}",frida_dtu,1837,true
frida-1838,"Bønnemix  dybfrost",mejeriprodukter,"Bønnemix  dybfrost fra Frida DTU database",78.01,5.75,5.4,1.35,,"{""A"":19,""D"":0,""E"":0.11,""B1"":0.106,""B2"":0.076,""B3"":0.62,""B6"":0.062,""Folate"":84.55,""C"":9.91}","{""sodium"":25,""potassium"":305,""calcium"":50,""magnesium"":35,""iron"":1.55,""zinc"":0.74,""selenium"":1.6,""phosphor"":105}",frida_dtu,1838,true
frida-1839,"Rodfrugtfritter  dybfrost",frugt,"Rodfrugtfritter  dybfrost fra Frida DTU database",136.6,2.03,11.9,6.9,,"{""A"":167.83,""D"":0,""E"":3.39,""B1"":0.054,""B2"":0.069,""B3"":0.82,""B6"":0.097,""Folate"":38.1,""C"":4.76}","{""sodium"":115,""potassium"":460,""calcium"":54,""magnesium"":21,""iron"":0.63,""zinc"":0.5,""selenium"":0.5,""phosphor"":82}",frida_dtu,1839,true
frida-1840,"Søde kartoffel fritter  dybfrost",grøntsager,"Søde kartoffel fritter  dybfrost fra Frida DTU database",164.59,1.69,20.1,6.15,,"{""A"":171.67,""D"":0,""E"":2.98,""B1"":0.046,""B2"":0.038,""B3"":0.4,""B6"":0.075,""Folate"":23.8,""C"":11.7}","{""sodium"":150,""potassium"":405,""calcium"":36,""magnesium"":21,""iron"":0.52,""zinc"":0.26,""selenium"":0.55,""phosphor"":57}",frida_dtu,1840,true
frida-1841,"Kartoffelbåde  dybfrost",grøntsager,"Kartoffelbåde  dybfrost fra Frida DTU database",115.48,1.94,15.05,3.1,,"{""A"":0,""D"":0,""E"":0.53,""B1"":0.05,""B2"":0.026,""B3"":2.82,""B6"":0.128,""Folate"":13.9,""C"":6.92}","{""sodium"":48,""potassium"":465,""calcium"":6,""magnesium"":22,""iron"":0.41,""zinc"":0.25,""selenium"":0,""phosphor"":47}",frida_dtu,1841,true
frida-1842,"Halve kartofler  dybfrost",mejeriprodukter,"Halve kartofler  dybfrost fra Frida DTU database",94.99,2,11.05,1.95,,"{""A"":0,""D"":0,""E"":0.27,""B1"":0.046,""B2"":0.053,""B3"":1.98,""B6"":0.145,""Folate"":5.55,""C"":12.25}","{""sodium"":2,""potassium"":455,""calcium"":6,""magnesium"":20,""iron"":0.39,""zinc"":0.24,""selenium"":0,""phosphor"":43}",frida_dtu,1842,true
frida-1843,"Kartoffel spiraler (Curly fries)  dybfrost",grøntsager,"Kartoffel spiraler (Curly fries)  dybfrost fra Frida DTU database",175.47,2.56,21,7.35,,"{""A"":0,""D"":0,""E"":1.59,""B1"":0.057,""B2"":0.028,""B3"":2.08,""B6"":0.092,""Folate"":13.5,""C"":12.45}","{""sodium"":440,""potassium"":385,""calcium"":9,""magnesium"":22,""iron"":0.59,""zinc"":0.38,""selenium"":0,""phosphor"":85}",frida_dtu,1843,true
frida-1844,"Kartoffel røsti  dybfrost",grøntsager,"Kartoffel røsti  dybfrost fra Frida DTU database",162.19,2.06,16.45,7.05,,"{""A"":0,""D"":0,""E"":1.25,""B1"":0.051,""B2"":0.026,""B3"":2.22,""B6"":0.102,""Folate"":15.85,""C"":7.72}","{""sodium"":385,""potassium"":335,""calcium"":15,""magnesium"":17,""iron"":0.49,""zinc"":0.28,""selenium"":0,""phosphor"":54}",frida_dtu,1844,true
frida-1845,"Kartoffel kroketter  dybfrost",grøntsager,"Kartoffel kroketter  dybfrost fra Frida DTU database",161.8,2.47,20.45,5.7,,"{""A"":0,""D"":0,""E"":1.51,""B1"":0.052,""B2"":0.048,""B3"":0.53,""B6"":0.132,""Folate"":14.05,""C"":6.03}","{""sodium"":315,""potassium"":455,""calcium"":17,""magnesium"":21,""iron"":0.55,""zinc"":0.34,""selenium"":0,""phosphor"":51}",frida_dtu,1845,true
frida-1846,"Steak fries (tykke pommes frites med skræl)  dybfrost",mejeriprodukter,"Steak fries (tykke pommes frites med skræl)  dybfrost fra Frida DTU database",119.3,2,14.3,3.4,,"{""A"":0,""D"":0,""E"":0.49,""B1"":0.044,""B2"":0.034,""B3"":0.73,""B6"":0.132,""Folate"":14,""C"":12.6}","{""sodium"":2,""potassium"":480,""calcium"":5,""magnesium"":21,""iron"":0.41,""zinc"":0.23,""selenium"":0,""phosphor"":47}",frida_dtu,1846,true
frida-1847,"Pommes frites  bølgeskårne  dybfrost",mejeriprodukter,"Pommes frites  bølgeskårne  dybfrost fra Frida DTU database",129.08,2.25,17.1,3.4,,"{""A"":0,""D"":0,""E"":0.64,""B1"":0.064,""B2"":0.021,""B3"":0.56,""B6"":0.095,""Folate"":18.65,""C"":10.92}","{""sodium"":33,""potassium"":470,""calcium"":8,""magnesium"":21,""iron"":0.46,""zinc"":0.31,""selenium"":0,""phosphor"":68}",frida_dtu,1847,true
frida-1848,"Blåbær  rå",frugt,"Blåbær  rå fra Frida DTU database",54.19,0.49,10.46,0.24,,"{""A"":5.43,""D"":0,""E"":0.78,""B1"":0.019,""B2"":0.03,""B3"":0.1,""B6"":0.037,""Folate"":5.21,""C"":6.81}","{""sodium"":1,""potassium"":86,""calcium"":6,""magnesium"":5,""iron"":0.19,""zinc"":0.1,""selenium"":0,""phosphor"":10}",frida_dtu,1848,true
frida-1849,"Brombær  rå",frugt,"Brombær  rå fra Frida DTU database",35.18,1.31,5.25,0.48,,"{""A"":9.25,""D"":0,""E"":0.91,""B1"":0,""B2"":0.031,""B3"":0.5,""B6"":0.019,""Folate"":32.08,""C"":10.28}","{""sodium"":1,""potassium"":213,""calcium"":24,""magnesium"":23,""iron"":0.49,""zinc"":0.3,""selenium"":0,""phosphor"":31}",frida_dtu,1849,true
frida-1850,"Hindbær  rå",frugt,"Hindbær  rå fra Frida DTU database",40.72,1.04,4.36,0.26,,"{""A"":0,""D"":0,""E"":1.19,""B1"":0.015,""B2"":0.035,""B3"":0.38,""B6"":0.043,""Folate"":20.23,""C"":21.61}","{""sodium"":0,""potassium"":180,""calcium"":15,""magnesium"":22,""iron"":0.6,""zinc"":0.27,""selenium"":0.24,""phosphor"":28}",frida_dtu,1850,true
frida-1851,"Abrikos  rå",andre,"Abrikos  rå fra Frida DTU database",37.34,0.75,6.6,,,"{""A"":339.72,""D"":0,""E"":0.81,""B1"":0,""B2"":0.025,""B3"":0.28,""B6"":0.072,""Folate"":0,""C"":4.93}","{""sodium"":1,""potassium"":268,""calcium"":16,""magnesium"":9,""iron"":0.29,""zinc"":0.15,""selenium"":0.27,""phosphor"":20}",frida_dtu,1851,true
frida-1852,"Blomme  rå",frugt,"Blomme  rå fra Frida DTU database",46.14,0.27,7.81,,,"{""A"":29.54,""D"":0,""E"":0.39,""B1"":0,""B2"":0.015,""B3"":0.17,""B6"":0.029,""Folate"":0,""C"":3.06}","{""sodium"":0,""potassium"":173,""calcium"":7,""magnesium"":7,""iron"":0.11,""zinc"":0.1,""selenium"":0.18,""phosphor"":14}",frida_dtu,1852,true
frida-1853,"Fersken  rå",frugt,"Fersken  rå fra Frida DTU database",41.51,0.66,8.29,0.04,,"{""A"":3.11,""D"":0,""E"":0.76,""B1"":0,""B2"":0.026,""B3"":0.37,""B6"":0.025,""Folate"":2.73,""C"":4.92}","{""sodium"":0,""potassium"":215,""calcium"":7,""magnesium"":9,""iron"":0.28,""zinc"":0.13,""selenium"":0,""phosphor"":21}",frida_dtu,1853,true
