id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-13,"Celery, raw",andre,"Celery, raw fra Frida DTU database",23.34,0.75,1.89,0.17,,"{""A"":2.83,""D"":0,""E"":0.2,""B1"":0.035,""B2"":0.075,""B3"":0.45,""Folate"":6,""C"":9}","{""sodium"":62,""potassium"":318,""calcium"":57,""magnesium"":8,""iron"":0.4,""zinc"":0.1,""selenium"":0.05,""phosphor"":30}",frida_dtu,13,true
frida-14,"Cauliflower, all varieties, raw",andre,"Cauliflower, all varieties, raw fra Frida DTU database",27.77,2.43,1.89,0.4,,"{""A"":6.67,""D"":0,""E"":0.2,""B1"":0.059,""B2"":0.073,""B3"":0.6,""Folate"":32,""C"":76.78}","{""sodium"":17,""potassium"":286,""calcium"":24,""magnesium"":13,""iron"":0.4,""zinc"":0.26,""selenium"":0.5,""phosphor"":48}",frida_dtu,14,true
frida-17,"Broccoli, raw",andre,"Broccoli, raw fra Frida DTU database",35.19,3.55,2.07,0.24,,"{""A"":88.83,""D"":0,""E"":1.45,""B1"":0.087,""B2"":0.11,""B3"":0.57,""Folate"":239,""C"":116.69}","{""sodium"":12,""potassium"":389,""calcium"":44,""magnesium"":21,""iron"":0.7,""zinc"":0.42,""selenium"":2.44,""phosphor"":78}",frida_dtu,17,true
frida-20,"Beans, wax, raw",bælgfrugter,"Beans, wax, raw fra Frida DTU database",35,2.1,3.5,0.2,,"{""A"":9.17,""D"":0,""E"":0.45,""B1"":0.075,""B2"":0.125,""B3"":0.6,""Folate"":8,""C"":21}","{""sodium"":6,""potassium"":209,""calcium"":45,""magnesium"":27,""iron"":1.1,""zinc"":0.4,""selenium"":0.5,""phosphor"":38}",frida_dtu,20,true
frida-21,"Lemon, raw",andre,"Lemon, raw fra Frida DTU database",44.2,0.5,3.11,1.1,,"{""A"":3.33,""D"":0,""E"":0.8,""B1"":0.045,""B2"":0.03,""B3"":0.2,""Folate"":7,""C"":49}","{""sodium"":3,""potassium"":175,""calcium"":35,""magnesium"":9,""iron"":0.08,""zinc"":0.13,""selenium"":0.12,""phosphor"":21}",frida_dtu,21,true
frida-22,"Dill, raw",andre,"Dill, raw fra Frida DTU database",47.8,3.46,4.9,1.12,,"{""A"":997.06,""D"":0,""E"":1.7,""B1"":0.19,""B2"":0.43,""B3"":2.4,""Folate"":41,""C"":70}","{""sodium"":27,""potassium"":647,""calcium"":202,""magnesium"":28,""iron"":5.5,""zinc"":1.8,""selenium"":2.7,""phosphor"":52}",frida_dtu,22,true
frida-23,"Kale, raw",andre,"Kale, raw fra Frida DTU database",60.32,5,2.01,1.15,,"{""A"":841.67,""D"":0,""E"":5.4,""B1"":0.15,""B2"":0.29,""B3"":2.8,""Folate"":44,""C"":169}","{""sodium"":35,""potassium"":264,""calcium"":219,""magnesium"":20,""iron"":2,""zinc"":0.62,""selenium"":2.1,""phosphor"":74}",frida_dtu,23,true
frida-24,"Carrot, raw",grøntsager,"Carrot, raw fra Frida DTU database",36.13,0.69,6.17,,,"{""A"":1631.67,""D"":0,""E"":0.55,""B1"":0.04,""B2"":0.033,""B3"":1,""Folate"":15,""C"":7.01}","{""sodium"":66,""potassium"":286,""calcium"":25,""magnesium"":10,""iron"":0.24,""zinc"":0.19,""selenium"":0.1,""phosphor"":33}",frida_dtu,24,true
frida-25,"Garfish, raw",fisk,"Garfish, raw fra Frida DTU database",106.87,19.48,,3.22,,"{""A"":3.1,""D"":0,""E"":0.76,""B1"":0,""B2"":0.105,""B3"":7.1,""Folate"":1,""C"":0.43}","{""sodium"":62,""potassium"":301,""calcium"":79,""magnesium"":23,""iron"":0.61,""zinc"":2.72,""selenium"":29.5,""phosphor"":213}",frida_dtu,25,true
frida-26,"Cabbage, white, raw",grøntsager,"Cabbage, white, raw fra Frida DTU database",32,1.23,4.4,0.2,,"{""A"":5.83,""D"":0,""E"":0.02,""B1"":0.049,""B2"":0.036,""B3"":0.4,""Folate"":77,""C"":45.75}","{""sodium"":6,""potassium"":240,""calcium"":51,""magnesium"":11,""iron"":0.31,""zinc"":0,""selenium"":0.77,""phosphor"":30}",frida_dtu,26,true
frida-27,"Rose hip, raw",andre,"Rose hip, raw fra Frida DTU database",79.02,0.6,14.14,0.5,,"{""A"":1900,""D"":0,""B1"":0.06,""B2"":0.07,""B3"":0.5,""C"":840}","{""sodium"":24,""potassium"":410,""calcium"":184,""magnesium"":28,""iron"":0.2,""zinc"":0.92,""selenium"":0,""phosphor"":35}",frida_dtu,27,true
frida-28,"Elderberry, raw",frugt,"Elderberry, raw fra Frida DTU database",67.14,0.66,6.52,0.5,,"{""A"":54.22,""D"":0,""E"":1,""B1"":0.07,""B2"":0.06,""B3"":1.7,""Folate"":17,""C"":29}","{""sodium"":8,""potassium"":321,""calcium"":47,""magnesium"":32,""iron"":0.9,""zinc"":0.21,""selenium"":0.6,""phosphor"":56}",frida_dtu,28,true
frida-30,"Salmon, Atlantic, wild, raw",fisk,"Salmon, Atlantic, wild, raw fra Frida DTU database",158.88,18,,7.46,,"{""A"":15,""D"":30,""E"":1.3,""B1"":0.23,""B2"":0.1,""B3"":6,""Folate"":4,""C"":1}","{""sodium"":57,""potassium"":330,""calcium"":20,""magnesium"":24,""iron"":0.8,""zinc"":1.04,""selenium"":32.16,""phosphor"":200}",frida_dtu,30,true
frida-31,"Sweetcorn, on-the-cob, raw",andre,"Sweetcorn, on-the-cob, raw fra Frida DTU database",90.6,3.7,23.7,1.8,,"{""A"":7.83,""D"":0,""E"":0.8,""B1"":0.15,""B2"":0.08,""B3"":1.8,""Folate"":27,""C"":6.8}","{""sodium"":3,""potassium"":306,""calcium"":4,""magnesium"":39,""iron"":0.6,""zinc"":1.4,""selenium"":4,""phosphor"":170}",frida_dtu,31,true
frida-32,"Milk, buttermilk",mejeriprodukter,"Milk, buttermilk fra Frida DTU database",36.08,3.4,3.71,0.5,,"{""A"":4.33,""D"":0.08,""E"":0.01,""B1"":0.038,""B2"":0.159,""B3"":0.09,""Folate"":2,""C"":0.3}","{""sodium"":44,""potassium"":156,""calcium"":121,""magnesium"":12,""iron"":0.02,""zinc"":0.41,""selenium"":1.61,""phosphor"":92}",frida_dtu,32,true
frida-33,"Milk, partly skimmed, konventional (not organic), 1.5 % fat",mejeriprodukter,"Milk, partly skimmed, konventional (not organic), 1.5 % fat fra Frida DTU database",47.51,3.51,4.71,1.59,,"{""A"":15,""D"":0,""E"":0.03,""B1"":0,""B2"":0.174,""B3"":0.09,""Folate"":11.5,""C"":1.3}","{""sodium"":43,""potassium"":153,""calcium"":121,""magnesium"":12,""iron"":0,""zinc"":0,""selenium"":1.54,""phosphor"":96}",frida_dtu,33,true
frida-34,"Mackerel, raw",fisk,"Mackerel, raw fra Frida DTU database",187.34,17.83,,12.89,,"{""A"":31.87,""D"":0,""E"":0.51,""B1"":0.14,""B2"":0.3,""B3"":8.55,""Folate"":3,""C"":0.18}","{""sodium"":105,""potassium"":315,""calcium"":15,""magnesium"":24,""iron"":0.78,""zinc"":0.94,""selenium"":36,""phosphor"":196}",frida_dtu,34,true
frida-35,"Almond, raw",nødder,"Almond, raw fra Frida DTU database",606.4,21.24,6.55,52,9.05,"{""A"":0,""D"":0,""E"":23.35,""B1"":0.137,""B2"":0.939,""B3"":1.88,""Folate"":76.05,""C"":0.8}","{""sodium"":1,""potassium"":730,""calcium"":257,""magnesium"":264,""iron"":3.4,""zinc"":3.3,""selenium"":2.15,""phosphor"":489}",frida_dtu,35,true
frida-36,"Watermelon, raw",kornprodukter,"Watermelon, raw fra Frida DTU database",33.03,0.8,6.5,0.1,,"{""A"":3.33,""D"":0,""E"":0.05,""B1"":0.02,""B2"":0.02,""B3"":0.18,""Folate"":2,""C"":11.3}","{""sodium"":7,""potassium"":146,""calcium"":4,""magnesium"":8,""iron"":0.3,""zinc"":0.1,""selenium"":0,""phosphor"":20}",frida_dtu,36,true
frida-37,"Pepper, sweet, green, raw",grøntsager,"Pepper, sweet, green, raw fra Frida DTU database",21.75,0.9,2.59,0.27,,"{""A"":27.83,""D"":0,""E"":0.55,""B1"":0.034,""B2"":0.025,""B3"":0.6,""Folate"":8,""C"":104.05}","{""sodium"":6,""potassium"":187,""calcium"":9,""magnesium"":11,""iron"":0.35,""zinc"":0.11,""selenium"":0.1,""phosphor"":27}",frida_dtu,37,true
frida-38,"Pepper, sweet, red, raw",grøntsager,"Pepper, sweet, red, raw fra Frida DTU database",31.46,0.92,5.24,0.1,,"{""A"":211.67,""D"":0,""E"":2.26,""B1"":0.047,""B2"":0.076,""B3"":0.98,""Folate"":23,""C"":161.52}","{""sodium"":0,""potassium"":239,""calcium"":7,""magnesium"":12,""iron"":0.32,""zinc"":0.13,""selenium"":0.14,""phosphor"":25}",frida_dtu,38,true
frida-39,"Radish, raw",andre,"Radish, raw fra Frida DTU database",11.5,0.8,1.26,0.1,,"{""A"":2.5,""D"":0,""E"":0.01,""B1"":0.02,""B2"":0.04,""B3"":0.25,""Folate"":18,""C"":33}","{""sodium"":25,""potassium"":249,""calcium"":35,""magnesium"":9,""iron"":0.6,""zinc"":0.32,""selenium"":0.1,""phosphor"":24}",frida_dtu,39,true
frida-40,"Currant, red, raw",andre,"Currant, red, raw fra Frida DTU database",63.24,1.32,7.06,1.7,,"{""A"":3.5,""D"":0,""E"":0.8,""B1"":0.025,""B2"":0.02,""B3"":0.3,""Folate"":15,""C"":49}","{""sodium"":3,""potassium"":262,""calcium"":31,""magnesium"":11,""iron"":0.65,""zinc"":0.18,""selenium"":0,""phosphor"":51}",frida_dtu,40,true
frida-41,"Brussels sprouts, raw",andre,"Brussels sprouts, raw fra Frida DTU database",53.09,4.54,4.16,0.52,,"{""A"":36.67,""D"":0,""E"":0.9,""B1"":0.12,""B2"":0.16,""B3"":0.8,""Folate"":45,""C"":119}","{""sodium"":8,""potassium"":483,""calcium"":23,""magnesium"":24,""iron"":0.9,""zinc"":0.43,""selenium"":1.1,""phosphor"":84}",frida_dtu,41,true
frida-43,"Beet, red, raw",andre,"Beet, red, raw fra Frida DTU database",52.04,1.69,9.73,0.25,,"{""A"":1.17,""D"":0,""E"":0.08,""B1"":0.025,""B2"":0.045,""B3"":0.2,""Folate"":69,""C"":8}","{""sodium"":43,""potassium"":330,""calcium"":28,""magnesium"":15,""iron"":0.6,""zinc"":0.73,""selenium"":0.2,""phosphor"":36}",frida_dtu,43,true
frida-44,"Cabbage, red, raw",grøntsager,"Cabbage, red, raw fra Frida DTU database",31.58,1.51,3.88,0.2,,"{""A"":4.17,""D"":0,""E"":0.07,""B1"":0.065,""B2"":0.05,""B3"":1,""Folate"":23,""C"":60}","{""sodium"":10,""potassium"":292,""calcium"":44,""magnesium"":14,""iron"":0.45,""zinc"":0.19,""selenium"":1,""phosphor"":34}",frida_dtu,44,true
frida-45,"Plaice, raw",andre,"Plaice, raw fra Frida DTU database",85.4,17.3,,1.8,,"{""A"":0,""D"":0,""E"":1.02,""B1"":0.17,""B2"":0.15,""B3"":2.9,""Folate"":5,""C"":0.18}","{""sodium"":80,""potassium"":322,""calcium"":29,""magnesium"":21,""iron"":0.12,""zinc"":0.5,""selenium"":32,""phosphor"":172}",frida_dtu,45,true
frida-46,"Celeriac, celery root, raw",andre,"Celeriac, celery root, raw fra Frida DTU database",34.31,1.76,2.07,0.32,,"{""A"":5,""D"":0,""E"":0.8,""B1"":0.05,""B2"":0.14,""B3"":1,""Folate"":6,""C"":11}","{""sodium"":20,""potassium"":442,""calcium"":42,""magnesium"":14,""iron"":0.8,""zinc"":0.37,""selenium"":0.2,""phosphor"":74}",frida_dtu,46,true
frida-47,"Herring, pickled, canned",andre,"Herring, pickled, canned fra Frida DTU database",271.55,11.93,20.9,16.03,,"{""A"":12.66,""D"":9.04,""E"":1.6,""B1"":0.03,""B2"":0.17,""B3"":2.5,""Folate"":1.8,""C"":0}","{""sodium"":1180,""potassium"":44,""calcium"":30,""magnesium"":6,""iron"":0.92,""zinc"":0.64,""selenium"":19,""phosphor"":52}",frida_dtu,47,true
frida-48,"Herring, raw",andre,"Herring, raw fra Frida DTU database",189.79,16.2,,13.89,,"{""A"":13.8,""D"":0,""E"":0.6,""B1"":0,""B2"":0.225,""B3"":4,""Folate"":3,""C"":0}","{""sodium"":90,""potassium"":317,""calcium"":34,""magnesium"":27,""iron"":0.73,""zinc"":1.18,""selenium"":24.5,""phosphor"":200}",frida_dtu,48,true
frida-49,"Cabbage, pointed, raw",grøntsager,"Cabbage, pointed, raw fra Frida DTU database",26.64,2.05,0.83,0.28,,"{""A"":3.33,""D"":0,""E"":0.15,""B1"":0.05,""B3"":0.3,""Folate"":33,""C"":66}","{""sodium"":6,""potassium"":249,""calcium"":34,""magnesium"":9,""iron"":0.4,""zinc"":0.2,""selenium"":0.77,""phosphor"":32}",frida_dtu,49,true
frida-50,"Spinach, raw",grøntsager,"Spinach, raw fra Frida DTU database",24.44,2.63,0.22,0.57,,"{""A"":697.62,""D"":0,""E"":2.9,""B1"":0.095,""B2"":0.24,""B3"":0.7,""Folate"":176,""C"":54}","{""sodium"":41,""potassium"":449,""calcium"":129,""magnesium"":26,""iron"":4.5,""zinc"":1.1,""selenium"":0.1,""phosphor"":41}",frida_dtu,50,true
frida-51,"Gooseberry, raw",frugt,"Gooseberry, raw fra Frida DTU database",44.11,0.9,3,0.55,,"{""A"":13.67,""D"":0,""E"":1,""B1"":0.011,""B2"":0.025,""B3"":0.25,""Folate"":15,""C"":33}","{""sodium"":2,""potassium"":176,""calcium"":26,""magnesium"":8,""iron"":0.4,""zinc"":0.16,""selenium"":0.07,""phosphor"":24}",frida_dtu,51,true
frida-52,"Tomato, ripe, raw, origin unknown",grøntsager,"Tomato, ripe, raw, origin unknown fra Frida DTU database",20.66,0.78,3.17,0.15,,"{""A"":165.33,""D"":0,""E"":0.57,""B1"":0.043,""B2"":0.016,""B3"":0.73,""Folate"":29,""C"":17.81}","{""sodium"":2,""potassium"":254,""calcium"":7,""magnesium"":9,""iron"":0.24,""zinc"":0.09,""selenium"":0.1,""phosphor"":27}",frida_dtu,52,true
frida-54,"Grape, raw",frugt,"Grape, raw fra Frida DTU database",67.22,0.62,15.31,,,"{""A"":5.5,""D"":0,""E"":0.18,""B1"":0.047,""B2"":0,""B3"":0.16,""Folate"":5,""C"":3.15}","{""sodium"":2,""potassium"":191,""calcium"":11,""magnesium"":7,""iron"":0.22,""zinc"":0.06,""selenium"":0.07,""phosphor"":22}",frida_dtu,54,true
frida-55,"Peas, green, raw",bælgfrugter,"Peas, green, raw fra Frida DTU database",69.99,5.94,6.5,0.7,,"{""A"":36.33,""D"":0,""E"":0.02,""B1"":0.31,""B2"":0.13,""B3"":2.2,""Folate"":25,""C"":43}","{""sodium"":2,""potassium"":300,""calcium"":30,""magnesium"":28,""iron"":1.8,""zinc"":0.75,""selenium"":1.02,""phosphor"":130}",frida_dtu,55,true
frida-56,"Squash, raw",andre,"Squash, raw fra Frida DTU database",14.81,1.27,2.2,0.1,1.09,"{""A"":35.52,""D"":0,""E"":0.49,""B1"":0.018,""B2"":0.039,""B3"":0.29,""Folate"":16.93,""C"":8.36}","{""sodium"":0,""potassium"":248,""calcium"":20,""magnesium"":19,""iron"":0.33,""zinc"":0.28,""selenium"":0,""phosphor"":38}",frida_dtu,56,true
frida-57,"Artichoke, raw",andre,"Artichoke, raw fra Frida DTU database",51.67,3.27,8,,,"{""A"":1.33,""D"":0,""E"":0.35,""B1"":0.089,""B2"":0.06,""B3"":1.05,""Folate"":74,""C"":11.7}","{""sodium"":27,""potassium"":404,""calcium"":60,""magnesium"":36,""iron"":1.1,""zinc"":0.4,""selenium"":1,""phosphor"":72}",frida_dtu,57,true
frida-58,"Beans, mung, dried, raw",bælgfrugter,"Beans, mung, dried, raw fra Frida DTU database",324.47,23.86,47.2,1.15,,"{""A"":11.33,""D"":0,""E"":1.9,""B1"":0.621,""B2"":0.233,""B3"":2.25,""Folate"":625,""C"":12.2}","{""sodium"":15,""potassium"":1246,""calcium"":88,""magnesium"":189,""iron"":6.74,""zinc"":2.68,""selenium"":8.8,""phosphor"":395}",frida_dtu,58,true
frida-59,"Oats, rolled, average values",kornprodukter,"Oats, rolled, average values fra Frida DTU database",366.45,12.88,58.93,6.88,,"{""A"":0,""D"":0,""E"":0.75,""B1"":0.416,""B2"":0.107,""B3"":0.8,""Folate"":50.43,""C"":0}","{""sodium"":2,""potassium"":386,""calcium"":115,""magnesium"":155,""iron"":3.86,""zinc"":2.99,""selenium"":5,""phosphor"":440}",frida_dtu,59,true
frida-60,"Rye flour, dark, wholemeal",kornprodukter,"Rye flour, dark, wholemeal fra Frida DTU database",332.56,8.73,54.84,2.3,,"{""A"":0,""D"":0,""E"":0.8,""B1"":0.33,""B2"":0.106,""B3"":1.7,""Folate"":36,""C"":0}","{""sodium"":5,""potassium"":438,""calcium"":33,""magnesium"":93,""iron"":3,""zinc"":2.8,""selenium"":1.5,""phosphor"":301}",frida_dtu,60,true
frida-61,"Wheat, flour, wholemeal",kornprodukter,"Wheat, flour, wholemeal fra Frida DTU database",331.16,10.61,46.81,2.36,9.65,"{""A"":0,""D"":0,""E"":0.87,""B1"":0.277,""B2"":0.075,""B3"":0.64,""Folate"":40.95,""C"":0}","{""sodium"":1,""potassium"":375,""calcium"":28,""magnesium"":97,""iron"":3.09,""zinc"":2.2,""selenium"":2.6,""phosphor"":285}",frida_dtu,61,true
frida-62,"Ginger root, raw",andre,"Ginger root, raw fra Frida DTU database",83.05,1.82,16.74,0.75,,"{""A"":0,""D"":0,""B1"":0.025,""B2"":0.034,""B3"":0.75,""Folate"":11,""C"":5}","{""sodium"":13,""potassium"":415,""calcium"":16,""magnesium"":43,""iron"":0.6,""zinc"":0.34,""selenium"":1,""phosphor"":34}",frida_dtu,62,true
frida-63,"Okra, raw",andre,"Okra, raw fra Frida DTU database",29.02,2,3,0.1,,"{""A"":66.67,""D"":0,""B1"":0.2,""B2"":0.06,""B3"":0.02,""Folate"":88,""C"":21.1}","{""sodium"":8,""potassium"":303,""calcium"":81,""magnesium"":57,""iron"":0.8,""zinc"":0.6,""selenium"":1,""phosphor"":63}",frida_dtu,63,true
frida-64,"Asparagus, green, raw",andre,"Asparagus, green, raw fra Frida DTU database",25.9,1.8,2,0.3,,"{""A"":0,""D"":0,""E"":1.98,""B1"":0.11,""B2"":0.12,""B3"":0.24,""Folate"":150,""C"":10}","{""sodium"":4,""potassium"":267,""calcium"":23,""magnesium"":12,""iron"":0.7,""zinc"":0.9,""selenium"":0.2,""phosphor"":86}",frida_dtu,64,true
frida-65,"Fennel, bulb, raw",andre,"Fennel, bulb, raw fra Frida DTU database",22.64,1.36,2.23,0.19,,"{""A"":0.92,""D"":0,""E"":0.2,""B1"":0.03,""B2"":0.11,""B3"":0.2,""Folate"":29.5,""C"":9.45}","{""sodium"":27,""potassium"":395,""calcium"":30,""magnesium"":11,""iron"":0.32,""zinc"":0.22,""selenium"":0,""phosphor"":39}",frida_dtu,65,true
frida-66,"Saithe, raw",andre,"Saithe, raw fra Frida DTU database",78.59,18.13,,0.68,,"{""A"":3.15,""D"":0,""E"":0.76,""B1"":0.072,""B2"":0.123,""B3"":1.85,""Folate"":10,""C"":0.33}","{""sodium"":67,""potassium"":391,""calcium"":8,""magnesium"":27,""iron"":0.27,""zinc"":0.38,""selenium"":26,""phosphor"":211}",frida_dtu,66,true
frida-67,"Buckwheat, whole, raw",andre,"Buckwheat, whole, raw fra Frida DTU database",340.99,13.06,48.03,3.05,3.8,"{""A"":0,""D"":0,""E"":0.13,""B1"":0.414,""B2"":0.144,""B3"":2.92,""Folate"":59.8,""C"":0}","{""sodium"":0,""potassium"":415,""calcium"":15,""magnesium"":195,""iron"":2.1,""zinc"":1.55,""selenium"":3.15,""phosphor"":374}",frida_dtu,67,true
frida-69,"Aubergine, raw",andre,"Aubergine, raw fra Frida DTU database",17.26,0.88,2.35,,2.17,"{""A"":5.23,""D"":0,""E"":0,""B1"":0.02,""B2"":0.034,""B3"":0.36,""Folate"":8,""C"":1.3}","{""sodium"":1,""potassium"":218,""calcium"":10,""magnesium"":14,""iron"":0.17,""zinc"":0.14,""selenium"":0,""phosphor"":25}",frida_dtu,69,true
frida-70,"Orange, raw",frugt,"Orange, raw fra Frida DTU database",48.56,0.89,8.2,0.12,,"{""A"":8,""D"":0,""E"":0.31,""B1"":0.1,""B2"":0.03,""B3"":0.39,""Folate"":13,""C"":54.41}","{""sodium"":1,""potassium"":158,""calcium"":30,""magnesium"":10,""iron"":0.12,""zinc"":0.06,""selenium"":0.05,""phosphor"":21}",frida_dtu,70,true
frida-71,"Lamb, leg, unspecified , raw",kød,"Lamb, leg, unspecified , raw fra Frida DTU database",180,17.88,,12.02,,"{""A"":45,""D"":0.4,""E"":0.7,""B1"":0.18,""B2"":0.3,""B3"":4.3,""Folate"":0.7,""C"":1}","{""sodium"":66,""potassium"":218,""calcium"":13,""magnesium"":17,""iron"":1.5,""zinc"":3.42,""selenium"":1.4,""phosphor"":208}",frida_dtu,71,true
frida-72,"Cod, fillet, raw",fisk,"Cod, fillet, raw fra Frida DTU database",75.27,17.51,,0.58,,"{""A"":0,""D"":1,""E"":0.45,""B1"":0.05,""B2"":0.04,""B3"":2,""Folate"":6,""C"":0}","{""sodium"":76,""potassium"":338,""calcium"":15,""magnesium"":25,""iron"":0.2,""zinc"":0.38,""selenium"":28.65,""phosphor"":200}",frida_dtu,72,true
frida-73,"Cheese, semihard, Feta, 40 % fidm",mejeriprodukter,"Cheese, semihard, Feta, 40 % fidm fra Frida DTU database",257.99,17.42,0.19,20.4,,"{""A"":205,""D"":0.21,""E"":0.17,""B1"":0.045,""B2"":0.45,""B3"":1.8,""Folate"":62,""C"":0}","{""sodium"":1057,""potassium"":34,""calcium"":220,""magnesium"":8,""iron"":0.07,""zinc"":1.54,""selenium"":8.77,""phosphor"":224}",frida_dtu,73,true
frida-74,"Pork, collar with rind, raw",kød,"Pork, collar with rind, raw fra Frida DTU database",274.81,16.1,,23.38,,"{""A"":9.73,""D"":0.11,""E"":0.51,""B1"":0.624,""B2"":0.17,""B3"":3.71,""Folate"":5.09,""C"":0}","{""sodium"":59,""potassium"":276,""calcium"":8,""magnesium"":17,""iron"":0.75,""zinc"":2.07,""selenium"":8.9,""phosphor"":155}",frida_dtu,74,true
frida-76,"Rice groats, brown, raw",kornprodukter,"Rice groats, brown, raw fra Frida DTU database",362.4,6.94,76.3,2.8,,"{""A"":0,""D"":0,""E"":0,""B1"":0.413,""B2"":0.043,""B3"":1.52,""Folate"":20,""C"":0}","{""sodium"":3,""potassium"":268,""calcium"":12,""magnesium"":143,""iron"":1.8,""zinc"":2.02,""selenium"":0,""phosphor"":307}",frida_dtu,76,true
frida-77,"Sugar, sucrose, white",andre,"Sugar, sucrose, white fra Frida DTU database",399.52,,99.9,,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""Folate"":0,""C"":0}","{""sodium"":0,""potassium"":2,""calcium"":0,""magnesium"":0,""iron"":0.06,""zinc"":0.01,""selenium"":0,""phosphor"":0}",frida_dtu,77,true
frida-78,"Lard, pork, refined, Raffinol",kød,"Lard, pork, refined, Raffinol fra Frida DTU database",891,,,99,,"{""A"":9,""D"":0,""E"":0.4,""B1"":0,""B2"":0,""B3"":0,""Folate"":0,""C"":0}","{""sodium"":2,""potassium"":1,""calcium"":1,""magnesium"":1,""iron"":0.1,""zinc"":0.11,""selenium"":6.9,""phosphor"":3}",frida_dtu,78,true
