id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-1816,"Beans, red kidney, dried and boiled",fedtstoffer,"Beans, red kidney, dried and boiled fra Frida DTU database",130.88,8.45,14.82,0.87,9.2,"{""A"":0,""D"":0,""E"":0,""B1"":0.04,""B2"":0.028,""B3"":0.18,""Folate"":21.3,""C"":0}","{""sodium"":12,""potassium"":310,""calcium"":74,""magnesium"":53,""iron"":2.4,""zinc"":0.95,""selenium"":0,""phosphor"":167}",frida_dtu,1816,true
frida-1817,"Blueberries, frozen",andre,"Blueberries, frozen fra Frida DTU database",48.23,,9,0.45,2.5,"{""A"":5.7,""D"":0,""E"":1.47,""B1"":0.035,""B2"":0.023,""B3"":0.2,""Folate"":6.06,""C"":3.53}","{""sodium"":0,""potassium"":85,""calcium"":10,""magnesium"":6,""iron"":0.29,""zinc"":0.07,""selenium"":0,""phosphor"":10}",frida_dtu,1817,true
frida-1818,"Raspberries, frozen",andre,"Raspberries, frozen fra Frida DTU database",48.28,1.22,6.3,0.4,3.45,"{""A"":0,""D"":0,""E"":1.18,""B1"":0.019,""B2"":0.025,""B3"":0.44,""Folate"":31.4,""C"":23.5}","{""sodium"":0,""potassium"":190,""calcium"":28,""magnesium"":23,""iron"":1,""zinc"":0.34,""selenium"":0,""phosphor"":29}",frida_dtu,1818,true
frida-1819,"Strawberries, frozen",andre,"Strawberries, frozen fra Frida DTU database",28.9,,5.65,,0.85,"{""A"":1.01,""D"":0,""E"":0.49,""B1"":0,""B2"":0.015,""B3"":0.34,""Folate"":8.49,""C"":39}","{""sodium"":1,""potassium"":135,""calcium"":17,""magnesium"":12,""iron"":0.26,""zinc"":0.08,""selenium"":0,""phosphor"":19}",frida_dtu,1819,true
frida-1820,"Sweet corn kernels, frozen",andre,"Sweet corn kernels, frozen fra Frida DTU database",81.32,3.25,11.6,1.9,3.6,"{""A"":2.08,""D"":0,""E"":0.11,""B1"":0.066,""B2"":0.051,""B3"":1.47,""Folate"":40.2,""C"":4.41}","{""sodium"":1,""potassium"":220,""calcium"":6,""magnesium"":23,""iron"":0.34,""zinc"":0.46,""selenium"":0,""phosphor"":65}",frida_dtu,1820,true
frida-1821,"Peas, green, frozen",bælgfrugter,"Peas, green, frozen fra Frida DTU database",68.5,4.9,6,0.9,6.6,"{""A"":54.42,""D"":0,""E"":0,""B1"":0.172,""B2"":0.087,""B3"":1.89,""Folate"":32.05,""C"":19.3}","{""sodium"":6,""potassium"":220,""calcium"":36,""magnesium"":33,""iron"":1.4,""zinc"":0.89,""selenium"":0.55,""phosphor"":100}",frida_dtu,1821,true
frida-1822,"Green beans (haricots verts), frozen",bælgfrugter,"Green beans (haricots verts), frozen fra Frida DTU database",30.61,1.89,1.75,0.35,2.7,"{""A"":56.25,""D"":0,""E"":0.26,""B1"":0.055,""B2"":0.071,""B3"":0.42,""Folate"":48.05,""C"":11.8}","{""sodium"":3,""potassium"":290,""calcium"":71,""magnesium"":27,""iron"":0.92,""zinc"":0.31,""selenium"":0,""phosphor"":45}",frida_dtu,1822,true
frida-1823,"Cauliflower, frozen",andre,"Cauliflower, frozen fra Frida DTU database",11.64,1.19,0.85,,1.7,"{""A"":0.43,""D"":0,""E"":0.17,""B1"":0.017,""B2"":0.022,""B3"":0.15,""Folate"":19.6,""C"":17.95}","{""sodium"":13,""potassium"":120,""calcium"":23,""magnesium"":7,""iron"":0.24,""zinc"":0.13,""selenium"":0,""phosphor"":27}",frida_dtu,1823,true
frida-1824,"Broccoli, frozen",andre,"Broccoli, frozen fra Frida DTU database",19.38,2.22,0.8,0.3,1.95,"{""A"":56.67,""D"":0,""E"":1.1,""B1"":0.04,""B2"":0.052,""B3"":0.28,""Folate"":19.4,""C"":39.45}","{""sodium"":9,""potassium"":185,""calcium"":31,""magnesium"":13,""iron"":0.4,""zinc"":0.27,""selenium"":0,""phosphor"":45}",frida_dtu,1824,true
frida-1825,"Brussel sprouts, frozen",andre,"Brussel sprouts, frozen fra Frida DTU database",36.92,2.81,2.75,0.4,2.75,"{""A"":35.08,""D"":0,""E"":0.62,""B1"":0.078,""B2"":0.063,""B3"":0.3,""Folate"":52.8,""C"":74.4}","{""sodium"":16,""potassium"":370,""calcium"":34,""magnesium"":16,""iron"":0.57,""zinc"":0.29,""selenium"":2.95,""phosphor"":60}",frida_dtu,1825,true
frida-1826,"Soup vegetables, frozen",grøntsager,"Soup vegetables, frozen fra Frida DTU database",24.74,1,3.3,,2.5,"{""A"":457.5,""D"":0,""E"":0.53,""B1"":0.03,""B2"":0.03,""B3"":0.23,""Folate"":10.11,""C"":1.12}","{""sodium"":31,""potassium"":245,""calcium"":32,""magnesium"":11,""iron"":0.43,""zinc"":0.26,""selenium"":0,""phosphor"":31}",frida_dtu,1826,true
frida-1827,"Root vegetables, frozen",grøntsager,"Root vegetables, frozen fra Frida DTU database",25.96,1.06,4.55,,2.35,"{""A"":268.33,""D"":0,""E"":0.8,""B1"":0.035,""B2"":0.021,""B3"":0.31,""Folate"":10.4,""C"":3.22}","{""sodium"":33,""potassium"":260,""calcium"":29,""magnesium"":11,""iron"":0.32,""zinc"":0.27,""selenium"":0,""phosphor"":32}",frida_dtu,1827,true
frida-1828,"Mango, frozen",andre,"Mango, frozen fra Frida DTU database",55.46,,10.65,,0.85,"{""A"":84.33,""D"":0,""E"":1.09,""B1"":0.019,""B2"":0.027,""B3"":0.36,""Folate"":5.35,""C"":15.1}","{""sodium"":2,""potassium"":140,""calcium"":7,""magnesium"":7,""iron"":0.11,""zinc"":0.05,""selenium"":0,""phosphor"":10}",frida_dtu,1828,true
frida-1829,"Pomegranate seeds, frozen",andre,"Pomegranate seeds, frozen fra Frida DTU database",66.74,1.03,11.35,0.4,4.65,"{""A"":0,""D"":0,""E"":0.16,""B1"":0.087,""B2"":0.012,""B3"":0.18,""Folate"":13.5,""C"":3.02}","{""sodium"":1,""potassium"":225,""calcium"":15,""magnesium"":16,""iron"":0.47,""zinc"":0.3,""selenium"":0,""phosphor"":40}",frida_dtu,1829,true
frida-1830,"Pineapple, frozen",frugt,"Pineapple, frozen fra Frida DTU database",52.08,,11.55,,0.8,"{""A"":0,""D"":0,""E"":0,""B1"":0.058,""B2"":0.02,""B3"":0,""Folate"":16,""C"":48.05}","{""sodium"":0,""potassium"":100,""calcium"":12,""magnesium"":12,""iron"":0.16,""zinc"":0.08,""selenium"":0,""phosphor"":4}",frida_dtu,1830,true
frida-1831,"Mixed berries. frozen",andre,"Mixed berries. frozen fra Frida DTU database",52.6,0.91,7.6,0.7,2.65,"{""A"":7.07,""D"":0,""E"":1.1,""B1"":0.019,""B2"":0.012,""B3"":0.31,""Folate"":27.7,""C"":48.8}","{""sodium"":0,""potassium"":190,""calcium"":24,""magnesium"":14,""iron"":0.39,""zinc"":0.14,""selenium"":0,""phosphor"":22}",frida_dtu,1831,true
frida-1832,"Baby carrots, frozen",grøntsager,"Baby carrots, frozen fra Frida DTU database",23.46,0.81,3,,1.25,"{""A"":1434.17,""D"":0,""E"":0.9,""B1"":0.026,""B2"":0,""B3"":0.2,""Folate"":13.85,""C"":1.5}","{""sodium"":57,""potassium"":190,""calcium"":20,""magnesium"":8,""iron"":0.19,""zinc"":0.33,""selenium"":0,""phosphor"":16}",frida_dtu,1832,true
frida-1833,"Leek, frozen",andre,"Leek, frozen fra Frida DTU database",25.62,0.88,3.35,,2.1,"{""A"":32,""D"":0,""E"":0.18,""B1"":0.025,""B2"":0.036,""B3"":0,""Folate"":14.45,""C"":3.42}","{""sodium"":6,""potassium"":205,""calcium"":37,""magnesium"":8,""iron"":0.53,""zinc"":0.17,""selenium"":0,""phosphor"":19}",frida_dtu,1833,true
frida-1834,"Avocado, frozen",andre,"Avocado, frozen fra Frida DTU database",138.05,1.47,0.1,12.35,2.95,"{""A"":0,""D"":0,""E"":2.27,""B1"":0.054,""B2"":0.096,""B3"":1.44,""Folate"":44.55,""C"":65.15}","{""sodium"":85,""potassium"":450,""calcium"":14,""magnesium"":21,""iron"":0.28,""zinc"":0.59,""selenium"":0,""phosphor"":42}",frida_dtu,1834,true
frida-1835,"Wok mix, organic, frozen",andre,"Wok mix, organic, frozen fra Frida DTU database",28.64,1.44,3.05,0.4,1.8,"{""A"":330,""D"":0,""E"":0.92,""B1"":0.037,""B2"":0.058,""B3"":0.27,""Folate"":52.5,""C"":23.3}","{""sodium"":21,""potassium"":200,""calcium"":28,""magnesium"":12,""iron"":0.33,""zinc"":0.2,""selenium"":0,""phosphor"":28}",frida_dtu,1835,true
frida-1836,"Wok mix, frozen",andre,"Wok mix, frozen fra Frida DTU database",25.72,1.22,2.9,,1.9,"{""A"":389.17,""D"":0,""E"":0.69,""B1"":0.038,""B2"":0.05,""B3"":0.29,""Folate"":12.75,""C"":10.6}","{""sodium"":20,""potassium"":185,""calcium"":33,""magnesium"":11,""iron"":0.35,""zinc"":0.25,""selenium"":0,""phosphor"":26}",frida_dtu,1836,true
frida-1837,"Pearl onion. frozen",frugt,"Pearl onion. frozen fra Frida DTU database",31.94,1.22,2.45,,1.55,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""Folate"":10.45,""C"":4.56}","{""sodium"":13,""potassium"":220,""calcium"":49,""magnesium"":12,""iron"":0.57,""zinc"":0.28,""selenium"":0,""phosphor"":36}",frida_dtu,1837,true
frida-1838,"Bean mix, frozen",andre,"Bean mix, frozen fra Frida DTU database",78.01,5.75,5.4,1.35,4.35,"{""A"":19,""D"":0,""E"":0.11,""B1"":0.106,""B2"":0.076,""B3"":0.62,""Folate"":84.55,""C"":9.91}","{""sodium"":25,""potassium"":305,""calcium"":50,""magnesium"":35,""iron"":1.55,""zinc"":0.74,""selenium"":1.6,""phosphor"":105}",frida_dtu,1838,true
frida-1839,"Root fruit fritters, frozen",frugt,"Root fruit fritters, frozen fra Frida DTU database",136.6,2.03,11.9,6.9,3.05,"{""A"":167.83,""D"":0,""E"":3.39,""B1"":0.054,""B2"":0.069,""B3"":0.82,""Folate"":38.1,""C"":4.76}","{""sodium"":115,""potassium"":460,""calcium"":54,""magnesium"":21,""iron"":0.63,""zinc"":0.5,""selenium"":0.5,""phosphor"":82}",frida_dtu,1839,true
frida-1840,"Sweet potato fries, frozen",grøntsager,"Sweet potato fries, frozen fra Frida DTU database",164.59,1.69,20.1,6.15,1.8,"{""A"":171.67,""D"":0,""E"":2.98,""B1"":0.046,""B2"":0.038,""B3"":0.4,""Folate"":23.8,""C"":11.7}","{""sodium"":150,""potassium"":405,""calcium"":36,""magnesium"":21,""iron"":0.52,""zinc"":0.26,""selenium"":0.55,""phosphor"":57}",frida_dtu,1840,true
frida-1841,"Potato wedges, frozen",grøntsager,"Potato wedges, frozen fra Frida DTU database",115.48,1.94,15.05,3.1,1.5,"{""A"":0,""D"":0,""E"":0.53,""B1"":0.05,""B2"":0.026,""B3"":2.82,""Folate"":13.9,""C"":6.92}","{""sodium"":48,""potassium"":465,""calcium"":6,""magnesium"":22,""iron"":0.41,""zinc"":0.25,""selenium"":0,""phosphor"":47}",frida_dtu,1841,true
frida-1842,"Halved potatoes, frozen",grøntsager,"Halved potatoes, frozen fra Frida DTU database",94.99,2,11.05,1.95,1.5,"{""A"":0,""D"":0,""E"":0.27,""B1"":0.046,""B2"":0.053,""B3"":1.98,""Folate"":5.55,""C"":12.25}","{""sodium"":2,""potassium"":455,""calcium"":6,""magnesium"":20,""iron"":0.39,""zinc"":0.24,""selenium"":0,""phosphor"":43}",frida_dtu,1842,true
frida-1843,"Curly fries, frozen",andre,"Curly fries, frozen fra Frida DTU database",175.47,2.56,21,7.35,1.55,"{""A"":0,""D"":0,""E"":1.59,""B1"":0.057,""B2"":0.028,""B3"":2.08,""Folate"":13.5,""C"":12.45}","{""sodium"":440,""potassium"":385,""calcium"":9,""magnesium"":22,""iron"":0.59,""zinc"":0.38,""selenium"":0,""phosphor"":85}",frida_dtu,1843,true
frida-1844,"Potato rösti, frozen",grøntsager,"Potato rösti, frozen fra Frida DTU database",162.19,2.06,16.45,7.05,1.85,"{""A"":0,""D"":0,""E"":1.25,""B1"":0.051,""B2"":0.026,""B3"":2.22,""Folate"":15.85,""C"":7.72}","{""sodium"":385,""potassium"":335,""calcium"":15,""magnesium"":17,""iron"":0.49,""zinc"":0.28,""selenium"":0,""phosphor"":54}",frida_dtu,1844,true
frida-1845,"Potato croquettes, frozen",grøntsager,"Potato croquettes, frozen fra Frida DTU database",161.8,2.47,20.45,5.7,1.65,"{""A"":0,""D"":0,""E"":1.51,""B1"":0.052,""B2"":0.048,""B3"":0.53,""Folate"":14.05,""C"":6.03}","{""sodium"":315,""potassium"":455,""calcium"":17,""magnesium"":21,""iron"":0.55,""zinc"":0.34,""selenium"":0,""phosphor"":51}",frida_dtu,1845,true
frida-1846,"Steak fries (thick fries with skin), frozen",andre,"Steak fries (thick fries with skin), frozen fra Frida DTU database",119.3,2,14.3,3.4,1.5,"{""A"":0,""D"":0,""E"":0.49,""B1"":0.044,""B2"":0.034,""B3"":0.73,""Folate"":14,""C"":12.6}","{""sodium"":2,""potassium"":480,""calcium"":5,""magnesium"":21,""iron"":0.41,""zinc"":0.23,""selenium"":0,""phosphor"":47}",frida_dtu,1846,true
frida-1847,"French fries, crinkle-cut, frozen",andre,"French fries, crinkle-cut, frozen fra Frida DTU database",129.08,2.25,17.1,3.4,1.5,"{""A"":0,""D"":0,""E"":0.64,""B1"":0.064,""B2"":0.021,""B3"":0.56,""Folate"":18.65,""C"":10.92}","{""sodium"":33,""potassium"":470,""calcium"":8,""magnesium"":21,""iron"":0.46,""zinc"":0.31,""selenium"":0,""phosphor"":68}",frida_dtu,1847,true
frida-1848,"Blueberries, raw",andre,"Blueberries, raw fra Frida DTU database",54.19,0.49,10.46,0.24,2.2,"{""A"":5.43,""D"":0,""E"":0.78,""B1"":0.019,""B2"":0.03,""B3"":0.1,""Folate"":5.21,""C"":6.81}","{""sodium"":1,""potassium"":86,""calcium"":6,""magnesium"":5,""iron"":0.19,""zinc"":0.1,""selenium"":0,""phosphor"":10}",frida_dtu,1848,true
frida-1849,"Blackberry, raw",frugt,"Blackberry, raw fra Frida DTU database",35.18,1.31,5.25,0.48,4.6,"{""A"":9.25,""D"":0,""E"":0.91,""B1"":0,""B2"":0.031,""B3"":0.5,""Folate"":32.08,""C"":10.28}","{""sodium"":1,""potassium"":213,""calcium"":24,""magnesium"":23,""iron"":0.49,""zinc"":0.3,""selenium"":0,""phosphor"":31}",frida_dtu,1849,true
frida-1850,"Raspberry, raw",frugt,"Raspberry, raw fra Frida DTU database",40.72,1.04,4.36,0.26,3.24,"{""A"":0,""D"":0,""E"":1.19,""B1"":0.015,""B2"":0.035,""B3"":0.38,""Folate"":20.23,""C"":21.61}","{""sodium"":0,""potassium"":180,""calcium"":15,""magnesium"":22,""iron"":0.6,""zinc"":0.27,""selenium"":0.24,""phosphor"":28}",frida_dtu,1850,true
frida-1851,"Apricot, raw",andre,"Apricot, raw fra Frida DTU database",37.34,0.75,6.6,,1.18,"{""A"":339.72,""D"":0,""E"":0.81,""B1"":0,""B2"":0.025,""B3"":0.28,""Folate"":0,""C"":4.93}","{""sodium"":1,""potassium"":268,""calcium"":16,""magnesium"":9,""iron"":0.29,""zinc"":0.15,""selenium"":0.27,""phosphor"":20}",frida_dtu,1851,true
frida-1852,"Plum, raw",andre,"Plum, raw fra Frida DTU database",46.14,0.27,7.81,,1.16,"{""A"":29.54,""D"":0,""E"":0.39,""B1"":0,""B2"":0.015,""B3"":0.17,""Folate"":0,""C"":3.06}","{""sodium"":0,""potassium"":173,""calcium"":7,""magnesium"":7,""iron"":0.11,""zinc"":0.1,""selenium"":0.18,""phosphor"":14}",frida_dtu,1852,true
frida-1853,"Peach, raw",andre,"Peach, raw fra Frida DTU database",41.51,0.66,8.29,0.04,1.13,"{""A"":3.11,""D"":0,""E"":0.76,""B1"":0,""B2"":0.026,""B3"":0.37,""Folate"":2.73,""C"":4.92}","{""sodium"":0,""potassium"":215,""calcium"":7,""magnesium"":9,""iron"":0.28,""zinc"":0.13,""selenium"":0,""phosphor"":21}",frida_dtu,1853,true
frida-1854,"Cherry, raw",andre,"Cherry, raw fra Frida DTU database",60.94,1,11.52,,0.87,"{""A"":4.28,""D"":0,""E"":0.15,""B1"":0.016,""B2"":0.021,""B3"":0.02,""Folate"":6.48,""C"":6.72}","{""sodium"":0,""potassium"":200,""calcium"":9,""magnesium"":8,""iron"":0.2,""zinc"":0.06,""selenium"":0.33,""phosphor"":20}",frida_dtu,1854,true
frida-1855,"Pineapple, raw",frugt,"Pineapple, raw fra Frida DTU database",46.37,0.08,10.09,0.05,1.15,"{""A"":5.22,""D"":0,""E"":0,""B1"":0.05,""B2"":0.021,""B3"":0.12,""Folate"":12.84,""C"":56.23}","{""sodium"":0,""potassium"":123,""calcium"":15,""magnesium"":14,""iron"":0.15,""zinc"":0.12,""selenium"":0.2,""phosphor"":6}",frida_dtu,1855,true
frida-1856,"Grapefruit, raw",frugt,"Grapefruit, raw fra Frida DTU database",40.06,0.48,7.3,,1.49,"{""A"":110.42,""D"":0,""E"":0.19,""B1"":0.027,""B2"":0.022,""B3"":0.11,""Folate"":22.36,""C"":44.55}","{""sodium"":1,""potassium"":138,""calcium"":26,""magnesium"":9,""iron"":0.1,""zinc"":0.05,""selenium"":0,""phosphor"":18}",frida_dtu,1856,true
frida-1857,"Melon, honeydew, raw",kornprodukter,"Melon, honeydew, raw fra Frida DTU database",33.74,0.16,6.96,,0.5,"{""A"":1.86,""D"":0,""E"":0.03,""B1"":0.014,""B2"":0.008,""B3"":0.19,""Folate"":18.81,""C"":14.42}","{""sodium"":24,""potassium"":235,""calcium"":7,""magnesium"":10,""iron"":0.13,""zinc"":0.09,""selenium"":0,""phosphor"":12}",frida_dtu,1857,true
