id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-367,"Dressing  blue cheese",mejeriprodukter,"Dressing  blue cheese fra Frida DTU database",519.5,4.8,9.8,52.3,,"{""A"":67.67,""E"":6,""B1"":0.27,""B2"":0.1,""B3"":0.1,""B6"":0.037,""Folate"":26,""C"":2}","{""sodium"":1094,""potassium"":37,""calcium"":81,""magnesium"":0,""iron"":0.2,""zinc"":0.27,""phosphor"":74}",frida_dtu,367,true
frida-368,"Kinaradise  japanræddike  rå",andre,"Kinaradise  japanræddike  rå fra Frida DTU database",16.98,0.6,2.9,0.1,,"{""A"":0,""D"":0,""B1"":0,""B2"":0.02,""B3"":0.2,""B6"":0.08,""Folate"":28,""C"":16.2}","{""sodium"":21,""potassium"":227,""calcium"":27,""magnesium"":16,""iron"":0.4,""zinc"":0.15,""selenium"":0.1,""phosphor"":23}",frida_dtu,368,true
frida-370,"Sesamfrø  hele",andre,"Sesamfrø  hele fra Frida DTU database",605,19.58,1.42,53.8,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0.217,""B3"":4.61,""B6"":0.366,""Folate"":170.5,""C"":0}","{""sodium"":1,""potassium"":505,""calcium"":959,""magnesium"":335,""iron"":8.95,""zinc"":5.5,""selenium"":19.5,""phosphor"":587}",frida_dtu,370,true
frida-371,"Oliven  grønne  marinerede  konserves",andre,"Oliven  grønne  marinerede  konserves fra Frida DTU database",134.1,1.13,0.5,11.7,,"{""A"":38.5,""D"":0,""E"":1.99,""B1"":0,""B2"":0.007,""B3"":0,""B6"":0.02,""Folate"":1.2,""C"":0}","{""sodium"":2217,""potassium"":38,""calcium"":120,""magnesium"":16,""iron"":0.49,""zinc"":0.06,""selenium"":0.9,""phosphor"":9}",frida_dtu,371,true
frida-372,"Tang  agar  tørret",andre,"Tang  agar  tørret fra Frida DTU database",299.1,2.3,69.3,0.3,,"{""A"":0,""D"":0,""B1"":0,""B2"":0,""B3"":0,""C"":0}","{""sodium"":4,""potassium"":29,""calcium"":690,""iron"":9,""zinc"":1,""selenium"":0,""phosphor"":14}",frida_dtu,372,true
frida-375,"Knækbrød  rug-  groft",kornprodukter,"Knækbrød  rug-  groft fra Frida DTU database",343.36,9.31,60.4,1.98,,"{""A"":1.67,""D"":0,""E"":0.8,""B1"":0,""B2"":0.125,""B3"":1.4,""B6"":0.245,""Folate"":66.67,""C"":0}","{""sodium"":429,""potassium"":479,""calcium"":38,""magnesium"":93,""iron"":2.66,""zinc"":2.59,""selenium"":2.3,""phosphor"":304}",frida_dtu,375,true
frida-377,"Makaroni  spaghetti  fuldkorns-  rå",andre,"Makaroni  spaghetti  fuldkorns-  rå fra Frida DTU database",351.7,13.1,63.5,2.9,,"{""A"":0,""D"":0,""E"":0.2,""B1"":0,""B2"":0.11,""B3"":1,""B6"":0.043,""Folate"":53,""C"":0}","{""sodium"":5,""potassium"":490,""calcium"":34,""iron"":4,""zinc"":0.87,""selenium"":4.22,""phosphor"":370}",frida_dtu,377,true
frida-379,"Rugbrød  fuldkorn  importeret",kornprodukter,"Rugbrød  fuldkorn  importeret fra Frida DTU database",200.22,5.66,40.18,2,,"{""A"":0,""D"":0,""E"":0.2,""B1"":0,""B3"":1,""B6"":0,""C"":0}","{""sodium"":550,""potassium"":280,""calcium"":77,""magnesium"":52,""iron"":2.2,""zinc"":1.43,""selenium"":3.14,""phosphor"":188}",frida_dtu,379,true
frida-380,"Pære  konserves",frugt,"Pære  konserves fra Frida DTU database",70.6,0.3,19.5,0.2,,"{""A"":1.67,""D"":0,""E"":0.2,""B1"":0,""B2"":0.025,""B3"":0.08,""B6"":0.014,""Folate"":4,""C"":0.7}","{""sodium"":5,""potassium"":66,""calcium"":6,""magnesium"":4,""iron"":0.18,""zinc"":0.13,""selenium"":0.1,""phosphor"":13}",frida_dtu,380,true
frida-381,"Majroe  rå",andre,"Majroe  rå fra Frida DTU database",26.1,0.6,3.8,0.1,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0.045,""B3"":1,""B6"":0.08,""Folate"":17,""C"":16}","{""sodium"":17,""potassium"":283,""calcium"":50,""magnesium"":8,""iron"":0.5,""zinc"":0.23,""selenium"":0,""phosphor"":50}",frida_dtu,381,true
frida-383,"Bitter  sød  uspec.",andre,"Bitter  sød  uspec. fra Frida DTU database",265.2,,18,,,"{}","{""sodium"":0,""zinc"":0.04}",frida_dtu,383,true
frida-384,"Bønnespirer  adzuki  rå",andre,"Bønnespirer  adzuki  rå fra Frida DTU database",134.6,10,18.8,1,,"{""D"":0,""Folate"":100,""B1"":0}","{""sodium"":6,""calcium"":44,""phosphor"":174}",frida_dtu,384,true
frida-385,"Hirse  hele korn",andre,"Hirse  hele korn fra Frida DTU database",368.22,11.02,64.3,4,,"{""A"":0,""D"":0,""E"":0.05,""B1"":0,""B2"":0,""B3"":4.72,""B6"":0.75,""Folate"":30,""C"":0}","{""sodium"":0,""potassium"":220,""calcium"":10,""magnesium"":100,""iron"":4.8,""zinc"":3.4,""selenium"":16,""phosphor"":240}",frida_dtu,385,true
frida-386,"Pop corn  mikroovn",andre,"Pop corn  mikroovn fra Frida DTU database",505.17,9.63,52.2,27,,"{""D"":0.16}","{""sodium"":530,""calcium"":10,""iron"":2.3,""zinc"":2.48,""selenium"":5,""phosphor"":180}",frida_dtu,386,true
frida-387,"Musling  rå",andre,"Musling  rå fra Frida DTU database",83,11.9,,2.24,,"{""A"":84,""D"":0,""E"":3.5,""B1"":10.2,""B2"":0.2,""B3"":1.6,""B6"":0.096,""Folate"":41.8,""C"":8}","{""sodium"":582,""potassium"":145,""calcium"":30,""magnesium"":39,""iron"":7.7,""zinc"":3.4,""selenium"":46,""phosphor"":145}",frida_dtu,387,true
frida-388,"Agurk  rå",grøntsager,"Agurk  rå fra Frida DTU database",11.85,0.72,1.56,,,"{""A"":10.33,""D"":0,""E"":0.05,""B1"":0,""B2"":0.013,""B3"":0.18,""B6"":0.036,""Folate"":17.56,""C"":10.41}","{""sodium"":2,""potassium"":147,""calcium"":18,""magnesium"":10,""iron"":0.2,""zinc"":0.13,""selenium"":0.03,""phosphor"":27}",frida_dtu,388,true
frida-389,"Loquat  japansk mispel  rå",andre,"Loquat  japansk mispel  rå fra Frida DTU database",48.68,0.43,6,,,"{""D"":0,""B1"":0,""B2"":0.024,""B3"":0.18,""C"":1}","{""sodium"":1,""potassium"":266,""calcium"":16,""magnesium"":13,""iron"":0.28,""zinc"":0.05,""phosphor"":27}",frida_dtu,389,true
frida-390,"Cashewnød  olieristet",fedtstoffer,"Cashewnød  olieristet fra Frida DTU database",610.21,16.84,23.56,47.77,,"{""A"":0,""D"":0,""B1"":0,""B2"":0.218,""B3"":1.74,""B6"":0.323,""Folate"":25,""C"":0.3}","{""sodium"":13,""potassium"":632,""calcium"":43,""magnesium"":273,""iron"":6.05,""zinc"":5.35,""phosphor"":531}",frida_dtu,390,true
frida-392,"Wienerbrød  smørkrans",mejeriprodukter,"Wienerbrød  smørkrans fra Frida DTU database",469.09,4.3,41.7,31,,"{""E"":1.1,""B1"":0.065,""B2"":0.06,""B3"":0.55,""B6"":0.045}","{""sodium"":286,""potassium"":92,""calcium"":33,""magnesium"":12,""iron"":0.4,""zinc"":0.82,""phosphor"":102}",frida_dtu,392,true
frida-393,"Nøddepasta med cacao  smørepålæg",mejeriprodukter,"Nøddepasta med cacao  smørepålæg fra Frida DTU database",526.6,7,57.3,29.6,,"{""A"":800,""D"":0,""E"":7.8,""B1"":0.2,""B2"":0.28,""B3"":0.45,""B6"":0.14,""Folate"":23.7,""C"":1}","{""sodium"":10,""potassium"":476,""calcium"":136,""magnesium"":76,""iron"":2.3,""zinc"":0.12,""selenium"":5,""phosphor"":178}",frida_dtu,393,true
frida-395,"Cornflakes  uspec.",andre,"Cornflakes  uspec. fra Frida DTU database",373.86,7.49,82.17,1.35,,"{""A"":0,""D"":0,""E"":0.02,""B1"":0,""B2"":0.574,""B3"":1.1,""B6"":0.119,""Folate"":14,""C"":0}","{""sodium"":608,""potassium"":103,""calcium"":4,""magnesium"":15,""iron"":2.89,""zinc"":0.27,""selenium"":2.6,""phosphor"":57}",frida_dtu,395,true
frida-396,"Müsli  uspec.",andre,"Müsli  uspec. fra Frida DTU database",405.14,9.43,56.03,11.12,,"{""A"":0,""D"":0,""E"":1,""B1"":0,""B2"":0,""B3"":1,""B6"":0.213,""Folate"":39.36,""C"":0}","{""sodium"":67,""potassium"":427,""calcium"":42,""magnesium"":84,""iron"":2.84,""zinc"":1.83,""selenium"":4.12,""phosphor"":277}",frida_dtu,396,true
frida-398,"Forloren skildpadde  uspec.",andre,"Forloren skildpadde  uspec. fra Frida DTU database",109.4,7.9,5.5,6.2,,"{""C"":0}","{""sodium"":745,""potassium"":120,""calcium"":36,""magnesium"":10,""iron"":0.87,""zinc"":1.3}",frida_dtu,398,true
frida-403,"Abrikos  konserves  let sukkerlage",andre,"Abrikos  konserves  let sukkerlage fra Frida DTU database",68.17,0.53,14.9,0.05,,"{""A"":130.83,""D"":0,""E"":0.89,""B1"":0,""B2"":0.02,""B3"":0.3,""B6"":0.054,""Folate"":2,""C"":2.7}","{""sodium"":4,""potassium"":138,""calcium"":11,""magnesium"":8,""iron"":0.39,""zinc"":0.11,""selenium"":0.2,""phosphor"":13}",frida_dtu,403,true
frida-404,"Agurk  syltet",grøntsager,"Agurk  syltet fra Frida DTU database",58.3,0.33,11.1,0.7,,"{""A"":15,""D"":0,""E"":0.07,""B1"":0,""B2"":0.09,""B3"":0.2,""B6"":0.04,""Folate"":8,""C"":0}","{""sodium"":400,""potassium"":129,""calcium"":17,""magnesium"":11,""iron"":0.2,""zinc"":0.2,""selenium"":0,""phosphor"":23}",frida_dtu,404,true
frida-406,"Kødpølse  fedtreduceret  pålæg",kød,"Kødpølse  fedtreduceret  pålæg fra Frida DTU database",129.7,10,3.9,8.1,,"{""A"":4.1,""D"":0.29,""E"":0.4,""B1"":0.4,""B2"":0.09,""B3"":2.74,""B6"":0.09,""Folate"":3.89,""C"":0.1}","{""sodium"":1100,""potassium"":207,""calcium"":9,""magnesium"":19,""iron"":0.6,""zinc"":1.6,""selenium"":5.7,""phosphor"":107}",frida_dtu,406,true
frida-407,"Druesaft",frugt,"Druesaft fra Frida DTU database",62.56,0.56,15,0.08,,"{""A"":1,""D"":0,""E"":0.18,""B1"":0,""B2"":0.037,""B3"":0.26,""B6"":0.065,""Folate"":3,""C"":0.1}","{""sodium"":3,""potassium"":132,""calcium"":9,""magnesium"":10,""iron"":0.24,""zinc"":0.05,""selenium"":0.1,""phosphor"":11}",frida_dtu,407,true
frida-408,"Krebs  rå",andre,"Krebs  rå fra Frida DTU database",67.7,14.6,1.2,0.5,,"{""A"":18,""D"":0.5,""E"":1.5,""B1"":2.7,""B2"":0.04,""B3"":1.9,""B6"":2.1,""C"":0}","{""sodium"":928,""potassium"":138,""calcium"":58,""magnesium"":27,""iron"":1.4,""zinc"":1.31,""selenium"":18,""phosphor"":110}",frida_dtu,408,true
frida-409,"Majsstivelse",andre,"Majsstivelse fra Frida DTU database",361.2,0.37,86.78,0.6,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0.008,""B3"":0.03,""B6"":0.005,""Folate"":0,""C"":0}","{""sodium"":2,""potassium"":5,""calcium"":10,""magnesium"":4,""iron"":0.28,""zinc"":0,""selenium"":0,""phosphor"":13}",frida_dtu,409,true
frida-410,"Gulerod  konserves",grøntsager,"Gulerod  konserves fra Frida DTU database",23.43,0.64,4.1,0.19,,"{""A"":1376.67,""D"":0,""B1"":0,""B2"":0.03,""B3"":0.55,""B6"":0.112,""Folate"":9,""C"":2.7}","{""sodium"":242,""potassium"":179,""calcium"":25,""magnesium"":8,""iron"":0.64,""zinc"":0.26,""phosphor"":24}",frida_dtu,410,true
frida-412,"Kartoffelmos  pulver med tørmælk",grøntsager,"Kartoffelmos  pulver med tørmælk fra Frida DTU database",333.3,10.9,62.5,1.1,,"{""A"":0,""D"":0,""B1"":0,""B2"":0.3,""B3"":4.2,""B6"":0.86,""Folate"":30,""C"":119}","{""sodium"":81,""potassium"":1171,""calcium"":70,""magnesium"":75,""iron"":1.6,""zinc"":1.4,""selenium"":0.5,""phosphor"":290}",frida_dtu,412,true
frida-413,"Rugbrød  lyst",kornprodukter,"Rugbrød  lyst fra Frida DTU database",205.32,5.45,40.22,1.18,,"{""A"":0,""D"":0,""E"":0.2,""B1"":0,""B2"":0.066,""B3"":0.68,""B6"":0.123,""Folate"":26.33,""C"":0}","{""sodium"":585,""potassium"":226,""calcium"":32,""magnesium"":40,""iron"":1.11,""zinc"":1.32,""selenium"":1.17,""phosphor"":116}",frida_dtu,413,true
frida-416,"Bitter  jägermeister",andre,"Bitter  jägermeister fra Frida DTU database",294,,14,,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""B6"":0,""Folate"":0,""C"":0}","{""sodium"":0,""zinc"":0.04}",frida_dtu,416,true
frida-417,"Salt  bordsalt (jodberiget)",andre,"Salt  bordsalt (jodberiget) fra Frida DTU database",,,,,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""B6"":0,""Folate"":0,""C"":0}","{""sodium"":38850,""potassium"":0,""calcium"":29,""magnesium"":290,""iron"":0,""zinc"":0.08,""selenium"":0.5,""phosphor"":8}",frida_dtu,417,true
frida-418,"Pumpernikkel",andre,"Pumpernikkel fra Frida DTU database",196.23,5.33,32.65,1.15,,"{""B1"":0.024,""B2"":0.067,""B3"":0.7,""Folate"":15}","{""sodium"":405,""potassium"":253,""calcium"":28,""magnesium"":49,""iron"":1.83,""zinc"":1.36,""selenium"":2.15,""phosphor"":160}",frida_dtu,418,true
frida-419,"Forårsrulle  dybfrost",mejeriprodukter,"Forårsrulle  dybfrost fra Frida DTU database",151,5.8,14,6.8,,"{""B1"":0.04,""B2"":0.1,""B3"":0.7,""B6"":0.07}","{""sodium"":535,""potassium"":195,""calcium"":149,""magnesium"":21,""iron"":2.95,""zinc"":1.3}",frida_dtu,419,true
frida-421,"Abrikos  konserves  uden tilsat sukker",andre,"Abrikos  konserves  uden tilsat sukker fra Frida DTU database",26.84,0.71,5.3,0.16,,"{""A"":181,""D"":0,""E"":0.89,""B1"":0,""B2"":0.023,""B3"":0.4,""B6"":0.054,""Folate"":2,""C"":3}","{""sodium"":3,""potassium"":192,""calcium"":8,""magnesium"":7,""iron"":0.32,""zinc"":0.11,""selenium"":0.2,""phosphor"":13}",frida_dtu,421,true
frida-422,"Græskar  konserves",andre,"Græskar  konserves fra Frida DTU database",103.1,0.4,24.7,0.1,,"{""A"":1156.67,""D"":0,""E"":0.1,""B1"":0,""B2"":0.02,""B3"":0.2,""B6"":0,""Folate"":2,""C"":4}","{""sodium"":5,""potassium"":206,""calcium"":20,""magnesium"":7,""iron"":0.35,""zinc"":0.11,""selenium"":0,""phosphor"":17}",frida_dtu,422,true
frida-423,"Ananas  konserves",andre,"Ananas  konserves fra Frida DTU database",63.5,0.4,3.7,0.3,,"{""A"":12.17,""D"":0,""E"":0.03,""B1"":0,""B2"":0.01,""B3"":0.15,""B6"":0.07,""Folate"":9.5,""C"":12}","{""sodium"":1,""potassium"":94,""calcium"":9,""magnesium"":8,""iron"":0.15,""zinc"":0.08,""selenium"":0.6,""phosphor"":10}",frida_dtu,423,true
