id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-1626,"Sandwich with seafood, salad and dressing, fast food",andre,"Sandwich with seafood, salad and dressing, fast food fra Frida DTU database",202.99,9.56,24.83,6.83,,"{""B1"":0.127,""B2"":0.05}","{""sodium"":509,""potassium"":188,""calcium"":20,""magnesium"":18,""iron"":0.49,""zinc"":0.44,""phosphor"":101}",frida_dtu,1626,true
frida-1627,"Sandwich with kebab, salad and dressing, fast food",andre,"Sandwich with kebab, salad and dressing, fast food fra Frida DTU database",216.18,8.53,23.71,9.3,,"{""B1"":0.081,""B2"":0.081}","{""sodium"":443,""potassium"":193,""calcium"":47,""magnesium"":17,""iron"":1.06,""zinc"":1.56,""phosphor"":93}",frida_dtu,1627,true
frida-1628,"Sandwich with roast pork, red cabbage and cucumber pickles, fast food",grøntsager,"Sandwich with roast pork, red cabbage and cucumber pickles, fast food fra Frida DTU database",251.37,14.26,20.06,12.3,,"{""B1"":0.323,""B2"":0.095}","{""sodium"":425,""potassium"":228,""calcium"":22,""magnesium"":19,""iron"":0.59,""zinc"":1.09,""phosphor"":114}",frida_dtu,1628,true
frida-1629,"Triangle sandwich with chicken and bacon, salad and dressing, fast food",kød,"Triangle sandwich with chicken and bacon, salad and dressing, fast food fra Frida DTU database",206.21,11.3,19.88,9,,"{""B1"":0.162,""B2"":0.07}","{""sodium"":497,""potassium"":197,""calcium"":56,""magnesium"":23,""iron"":0.89,""zinc"":1,""phosphor"":124}",frida_dtu,1629,true
frida-1630,"Triangle sandwich with ham and cheese, salad and dressing, fast food",mejeriprodukter,"Triangle sandwich with ham and cheese, salad and dressing, fast food fra Frida DTU database",229.39,10.39,21.14,11.06,,"{""B1"":0.201,""B2"":0.099}","{""sodium"":487,""potassium"":144,""calcium"":168,""magnesium"":21,""iron"":0.81,""zinc"":1.17,""phosphor"":159}",frida_dtu,1630,true
frida-1631,"Triangle sandwich with eggs, salad and dressing, fast food",andre,"Triangle sandwich with eggs, salad and dressing, fast food fra Frida DTU database",204.36,8.66,20,9.4,,"{""B1"":0.142,""B2"":0.103}","{""sodium"":494,""potassium"":148,""calcium"":54,""magnesium"":20,""iron"":1.34,""zinc"":1.16,""phosphor"":106}",frida_dtu,1631,true
frida-1632,"Sandwich with meatball, salad and dressing, fast food",kød,"Sandwich with meatball, salad and dressing, fast food fra Frida DTU database",218.97,8.75,23.91,9.44,,"{""B1"":0.243,""B2"":0.088}","{""sodium"":442,""potassium"":194,""calcium"":24,""magnesium"":17,""iron"":0.69,""zinc"":1.02,""phosphor"":94}",frida_dtu,1632,true
frida-1633,"Pita sandwich with kebab, salad and dressing, fast food",andre,"Pita sandwich with kebab, salad and dressing, fast food fra Frida DTU database",205.99,10.22,12.17,9.62,1.09,"{""A"":11.07,""D"":0,""E"":0.98,""B1"":0.084,""B2"":0.091,""B3"":1.32,""Folate"":12.85,""C"":0}","{""sodium"":388,""potassium"":227,""calcium"":25,""magnesium"":17,""iron"":1.13,""zinc"":1.72,""selenium"":2.1,""phosphor"":108}",frida_dtu,1633,true
frida-1634,"Pita sandwich with chicken, salad and dressing, fast food",kød,"Pita sandwich with chicken, salad and dressing, fast food fra Frida DTU database",165.32,9.78,17.99,5.7,,"{""B1"":0.113,""B2"":0}","{""sodium"":373,""potassium"":212,""calcium"":21,""magnesium"":19,""iron"":0.53,""zinc"":0.52,""phosphor"":107}",frida_dtu,1634,true
frida-1635,"Pita sandwich with shrimp, salad and dressing, fast food",andre,"Pita sandwich with shrimp, salad and dressing, fast food fra Frida DTU database",128.38,5.78,15.1,4.68,,"{""B1"":0.077,""B2"":0.043}","{""sodium"":327,""potassium"":150,""calcium"":28,""magnesium"":16,""iron"":0.34,""zinc"":0.45,""phosphor"":63}",frida_dtu,1635,true
frida-1636,"Pita sandwich with falafel, salad and dressing, fast food",andre,"Pita sandwich with falafel, salad and dressing, fast food fra Frida DTU database",231.22,6.05,14.82,10.45,2.36,"{""A"":10.09,""D"":0,""E"":1.11,""B1"":0.103,""B2"":0.048,""B3"":0.31,""Folate"":13.75,""C"":0.83}","{""sodium"":390,""potassium"":229,""calcium"":42,""magnesium"":27,""iron"":1.07,""zinc"":0.7,""selenium"":0,""phosphor"":93}",frida_dtu,1636,true
frida-1637,"Pita sandwich with salad and dressing, fast food",andre,"Pita sandwich with salad and dressing, fast food fra Frida DTU database",149.95,3.6,19.6,5.93,,"{""B1"":0.081,""B2"":0.049}","{""sodium"":219,""potassium"":167,""calcium"":26,""magnesium"":15,""iron"":0.37,""zinc"":0.35,""phosphor"":53}",frida_dtu,1637,true
frida-1638,"Dürüm roll with kebab, salad and dressing, fast food",andre,"Dürüm roll with kebab, salad and dressing, fast food fra Frida DTU database",217,11.94,11.55,10.49,1.15,"{""A"":11.96,""D"":0,""E"":0.98,""B1"":0.084,""B2"":0.093,""B3"":1.69,""Folate"":9.85,""C"":0.66}","{""sodium"":503,""potassium"":271,""calcium"":21,""magnesium"":20,""iron"":1,""zinc"":2,""selenium"":4.2,""phosphor"":134}",frida_dtu,1638,true
frida-1639,"Bacon-Wrapped Frankfurt sausage, freid, fast food",andre,"Bacon-Wrapped Frankfurt sausage, freid, fast food fra Frida DTU database",317.98,16.3,4,26.25,,"{""B1"":0.46,""B2"":0.13}","{""sodium"":1320,""potassium"":266,""calcium"":19,""magnesium"":21,""iron"":0.87,""zinc"":1.64,""phosphor"":203}",frida_dtu,1639,true
frida-1640,"French Hotdog, fast food",andre,"French Hotdog, fast food fra Frida DTU database",288.03,10.09,18,15.74,1.44,"{""A"":0.85,""D"":0,""E"":1.45,""B1"":0.247,""B2"":0.078,""B3"":1.49,""Folate"":10.3,""C"":1.11}","{""sodium"":738,""potassium"":178,""calcium"":31,""magnesium"":18,""iron"":0.78,""zinc"":0.91,""selenium"":5.05,""phosphor"":145}",frida_dtu,1640,true
frida-1641,"Hotdog, fast food",andre,"Hotdog, fast food fra Frida DTU database",256.49,8.5,20.82,15.13,,"{""B1"":0.201,""B2"":0.064}","{""sodium"":654,""potassium"":185,""calcium"":29,""magnesium"":20,""iron"":0.79,""zinc"":0.81,""phosphor"":112}",frida_dtu,1641,true
frida-1642,"Frankfurt sausage mix, fried, with frensh fries, fast food",andre,"Frankfurt sausage mix, fried, with frensh fries, fast food fra Frida DTU database",323.48,7.96,26.9,19.94,,"{""B1"":0.205,""B2"":0.072}","{""sodium"":688,""potassium"":448,""calcium"":18,""magnesium"":27,""iron"":0.88,""zinc"":0.89,""phosphor"":156}",frida_dtu,1642,true
frida-1643,"Kebab mix and french fries, deepfried, fast food",andre,"Kebab mix and french fries, deepfried, fast food fra Frida DTU database",294.2,8.89,23.4,17.61,,"{""B1"":0.114,""B2"":0.089}","{""sodium"":545,""potassium"":472,""calcium"":17,""magnesium"":27,""iron"":1.49,""zinc"":2.13,""phosphor"":154}",frida_dtu,1643,true
frida-1644,"Chicken, grilled, fast food",kød,"Chicken, grilled, fast food fra Frida DTU database",196.15,28.23,,9.22,0.06,"{""A"":0,""D"":0,""E"":1.16,""B1"":0.082,""B2"":0.218,""B3"":9.52,""Folate"":12.3,""C"":31.05}","{""sodium"":615,""potassium"":347,""calcium"":19,""magnesium"":29,""iron"":0.74,""zinc"":1.5,""selenium"":13.5,""phosphor"":320}",frida_dtu,1644,true
frida-1645,"Chicken nuggets, deepfried, fast food",kød,"Chicken nuggets, deepfried, fast food fra Frida DTU database",280.21,14.66,19.1,16.14,,"{""A"":12.7,""D"":0.1,""E"":0.52,""B1"":0.1,""B2"":0,""B3"":6.82,""Folate"":18.1,""C"":0}","{""sodium"":633,""potassium"":254,""calcium"":23,""magnesium"":22,""iron"":0.56,""zinc"":0.62,""selenium"":9.1,""phosphor"":176}",frida_dtu,1645,true
frida-1646,"Pizza with tomato and cheese, fast food",grøntsager,"Pizza with tomato and cheese, fast food fra Frida DTU database",318.95,14.01,28.27,13.07,1.23,"{""A"":95.89,""D"":0.01,""E"":1.14,""B1"":0.079,""B2"":0.126,""B3"":0.47,""Folate"":18.16,""C"":0.17}","{""sodium"":556,""potassium"":164,""calcium"":265,""magnesium"":25,""iron"":0.64,""zinc"":1.52,""selenium"":6.08,""phosphor"":219}",frida_dtu,1646,true
frida-1647,"Pizza with seafood, tomato and cheese, fast food",grøntsager,"Pizza with seafood, tomato and cheese, fast food fra Frida DTU database",255.74,13.75,26.7,9.98,,"{""B1"":0.079,""B2"":0.098}","{""sodium"":681,""potassium"":162,""calcium"":180,""magnesium"":28,""iron"":0.9,""zinc"":1.33,""phosphor"":181}",frida_dtu,1647,true
frida-1648,"Pizza with salami, tomato and cheese, fast food",grøntsager,"Pizza with salami, tomato and cheese, fast food fra Frida DTU database",316.37,12.87,25.38,14.38,1.2,"{""A"":89.53,""D"":0,""E"":1.35,""B1"":0.143,""B2"":0.12,""B3"":0.99,""Folate"":18.65,""C"":6.72}","{""sodium"":729,""potassium"":180,""calcium"":185,""magnesium"":24,""iron"":0.84,""zinc"":1.49,""selenium"":6.2,""phosphor"":184}",frida_dtu,1648,true
