id,name,category,description,calories,protein,carbs,fat,fiber,vitamins,minerals,source,frida_id,is_active
frida-856,"Tunge  gris  saltet",kornprodukter,"Tunge  gris  saltet fra Frida DTU database",181.6,17,,10,,"{""A"":0,""D"":0.93,""E"":0.1,""B1"":3.7,""B2"":0.42,""B3"":5.3,""B6"":0.35,""Folate"":3,""C"":2.7}","{""sodium"":1690,""potassium"":180,""calcium"":9,""magnesium"":16,""iron"":2.15,""zinc"":2.6,""selenium"":12,""phosphor"":285}",frida_dtu,856,true
frida-859,"Frugtpålæg  uspec.",frugt,"Frugtpålæg  uspec. fra Frida DTU database",320.09,2.73,56.7,5.56,,"{""A"":9.49,""D"":0,""E"":1.01,""B1"":0,""B2"":0.098,""B3"":0.86,""B6"":0.118,""Folate"":6.38,""C"":0.76}","{""sodium"":57,""potassium"":844,""calcium"":138,""magnesium"":75,""iron"":1.71,""zinc"":2.2,""selenium"":0.64,""phosphor"":70}",frida_dtu,859,true
frida-860,"Due  vildt  kød  rå",kød,"Due  vildt  kød  rå fra Frida DTU database",141.5,18.5,,7.5,,"{""A"":28,""D"":0.4,""B1"":0.47,""B2"":0.285,""B3"":6.86,""B6"":1,""Folate"":13,""C"":7.2}","{""sodium"":69,""potassium"":270,""calcium"":13,""magnesium"":22,""iron"":4.51,""zinc"":2.7,""phosphor"":307}",frida_dtu,860,true
frida-861,"Franskbrød",kornprodukter,"Franskbrød fra Frida DTU database",271.11,8.77,47.05,3.89,,"{""A"":0,""D"":0,""E"":0.5,""B1"":0,""B2"":0.069,""B3"":1,""B6"":0.061,""Folate"":40.17,""C"":0}","{""sodium"":424,""potassium"":138,""calcium"":39,""magnesium"":20,""iron"":1.08,""zinc"":0.64,""selenium"":2.65,""phosphor"":114}",frida_dtu,861,true
frida-862,"Solbærsaft  sød  koncentreret",frugt,"Solbærsaft  sød  koncentreret fra Frida DTU database",198.5,0.5,47,0.5,,"{""E"":0,""B3"":0.15,""C"":66}","{""sodium"":24,""calcium"":12,""phosphor"":11}",frida_dtu,862,true
frida-863,"Hvedebrød  valnøddebrød",nødder,"Hvedebrød  valnøddebrød fra Frida DTU database",279.69,8.94,46.47,5.15,,"{""B1"":0.192,""B2"":0.091,""B3"":2,""B6"":0.093,""Folate"":47}","{""sodium"":535,""potassium"":186,""calcium"":53,""magnesium"":30,""iron"":1.19,""zinc"":0.91,""phosphor"":133}",frida_dtu,863,true
frida-864,"Peanuts  (jordnød  ristet og saltet)",nødder,"Peanuts  (jordnød  ristet og saltet) fra Frida DTU database",631.68,24.56,8.1,53.33,,"{""A"":0,""D"":0,""E"":8.1,""B1"":0,""B2"":0.085,""B3"":12.2,""B6"":0.47,""Folate"":124,""C"":0.8}","{""sodium"":503,""potassium"":700,""calcium"":45,""magnesium"":190,""iron"":1.46,""zinc"":3.27,""selenium"":6.9,""phosphor"":391}",frida_dtu,864,true
frida-866,"Brisling  rå",kornprodukter,"Brisling  rå fra Frida DTU database",135.7,10.3,,10.5,,"{""A"":150,""D"":20.3,""E"":2.5,""B1"":0.04,""B2"":0.26,""B3"":5,""C"":0}","{""sodium"":68,""potassium"":230,""calcium"":280,""magnesium"":20,""iron"":0.7,""zinc"":1.6,""selenium"":10,""phosphor"":220}",frida_dtu,866,true
frida-867,"Koriander  blade  friske",kød,"Koriander  blade  friske fra Frida DTU database",22.28,2.13,1.17,0.52,,"{""A"":655,""E"":2.5,""B1"":0,""B2"":0.162,""B3"":1.11,""B6"":0.149,""Folate"":62,""C"":27}","{""sodium"":46,""potassium"":521,""calcium"":67,""magnesium"":26,""iron"":1.77,""zinc"":0.5,""selenium"":0.9,""phosphor"":48}",frida_dtu,867,true
frida-868,"Bambusskud  konserves  saltet",andre,"Bambusskud  konserves  saltet fra Frida DTU database",22.7,2.6,0.7,0.1,,"{""A"":0,""D"":0,""E"":0.2,""B1"":0,""B2"":0.04,""B3"":0.1,""B6"":0.1,""Folate"":36,""C"":0}","{""sodium"":600,""potassium"":85,""calcium"":24,""magnesium"":4,""iron"":0,""zinc"":0.2,""selenium"":1,""phosphor"":31}",frida_dtu,868,true
frida-869,"Bambusskud  konserves  usaltet",andre,"Bambusskud  konserves  usaltet fra Frida DTU database",22.7,2.6,0.7,0.1,,"{""A"":0,""D"":0,""E"":0.2,""B1"":0,""B2"":0.04,""B3"":0.1,""B6"":0.1,""Folate"":36,""C"":0}","{""sodium"":3,""potassium"":85,""calcium"":24,""magnesium"":4,""iron"":0.2,""zinc"":0.2,""selenium"":1,""phosphor"":31}",frida_dtu,869,true
frida-870,"Oksekød  skank (osso buco)  rå",kød,"Oksekød  skank (osso buco)  rå fra Frida DTU database",139.6,21.4,,6,,"{""A"":3,""D"":0,""E"":0.22,""B1"":1.4,""B2"":0.18,""B3"":6,""B6"":0.5,""Folate"":4,""C"":0}","{""sodium"":75,""potassium"":310,""calcium"":5,""magnesium"":22,""iron"":2.2,""zinc"":5.3,""selenium"":6.5,""phosphor"":170}",frida_dtu,870,true
frida-871,"Oksekød  højrebsfilet  afpudset  rå",kød,"Oksekød  højrebsfilet  afpudset  rå fra Frida DTU database",,,,,,"{}","{}",frida_dtu,871,true
frida-872,"Syre (krydderplante)  rå",andre,"Syre (krydderplante)  rå fra Frida DTU database",21.3,2,0.3,0.7,,"{""A"":400,""D"":0,""B1"":0,""B2"":0.1,""B3"":0.5,""B6"":0.122,""Folate"":13,""C"":48}","{""sodium"":4,""potassium"":390,""calcium"":44,""magnesium"":103,""iron"":2.4,""zinc"":0.2,""selenium"":0.9,""phosphor"":63}",frida_dtu,872,true
frida-874,"Kvark  45+",andre,"Kvark  45+ fra Frida DTU database",196.74,11.2,3.6,15.4,,"{""A"":142,""D"":0.19,""E"":0,""B1"":0.47,""B2"":0.23,""B3"":0.17,""B6"":0,""Folate"":2,""C"":1}","{""sodium"":98,""potassium"":143,""calcium"":230,""magnesium"":12,""iron"":0.02,""zinc"":0.48,""selenium"":4,""phosphor"":190}",frida_dtu,874,true
frida-875,"Æg  gås  rå",kød,"Æg  gås  rå fra Frida DTU database",180.31,13.87,0.94,13.27,,"{""A"":187.17,""B1"":5.1,""B2"":0.382,""B3"":0.19,""B6"":0.236,""Folate"":76,""C"":0}","{""sodium"":138,""potassium"":210,""calcium"":60,""magnesium"":16,""iron"":3.64,""zinc"":1.33,""phosphor"":208}",frida_dtu,875,true
frida-876,"Sukker  brun farin",andre,"Sukker  brun farin fra Frida DTU database",382,,94,,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":0,""B3"":0,""B6"":0,""Folate"":0,""C"":0}","{""sodium"":55,""potassium"":320,""calcium"":185,""magnesium"":28,""iron"":3.1,""zinc"":0.06,""selenium"":1,""phosphor"":2}",frida_dtu,876,true
frida-877,"Kaffe  instant  decaffeinated  pulver",andre,"Kaffe  instant  decaffeinated  pulver fra Frida DTU database",352.2,11.6,4,0.2,,"{""A"":0,""D"":0,""E"":0,""B1"":0,""B2"":1,""B3"":28,""B6"":0,""Folate"":0,""C"":0}","{""sodium"":23,""potassium"":3501,""calcium"":140,""magnesium"":311,""iron"":3.8,""zinc"":0.11,""selenium"":17.3,""phosphor"":286}",frida_dtu,877,true
frida-878,"Asparges  hvide  rå",andre,"Asparges  hvide  rå fra Frida DTU database",25.9,2.4,2,0.3,,"{""A"":0,""D"":0,""E"":1.98,""B1"":0,""B2"":0.12,""B3"":0.32,""B6"":0.072,""Folate"":150,""C"":18}","{""sodium"":8,""potassium"":169,""calcium"":17,""magnesium"":7,""iron"":0.7,""zinc"":0.9,""selenium"":0.2,""phosphor"":43}",frida_dtu,878,true
frida-879,"Oksekød  yderlår  råt",kød,"Oksekød  yderlår  råt fra Frida DTU database",145.9,20.5,,7.1,,"{""A"":3,""D"":0.4,""E"":0.22,""B1"":1.4,""B2"":0.185,""B3"":6,""B6"":0.5,""Folate"":4,""C"":0}","{""sodium"":60,""potassium"":340,""calcium"":5,""magnesium"":22,""iron"":2.1,""zinc"":4.5,""selenium"":9.7,""phosphor"":170}",frida_dtu,879,true
frida-880,"Rosin uden kerner",andre,"Rosin uden kerner fra Frida DTU database",333.23,3.23,68.99,1.6,,"{""A"":4.67,""D"":0,""E"":0,""B1"":0,""B2"":0.03,""B3"":0.5,""B6"":0.11,""Folate"":4,""C"":3.3}","{""sodium"":9,""potassium"":785,""calcium"":45,""magnesium"":35,""iron"":2.4,""zinc"":0.3,""selenium"":0.4,""phosphor"":107}",frida_dtu,880,true
frida-881,"Solbær  syltede",frugt,"Solbær  syltede fra Frida DTU database",197,0.6,49,0.4,,"{""D"":0,""E"":0.35,""B3"":0.09}","{""sodium"":12,""calcium"":32,""magnesium"":12,""iron"":0.4,""zinc"":0.2,""selenium"":0.6,""phosphor"":26}",frida_dtu,881,true
